ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	Prepared	7/11/2010
1	Bristol District	148	Town of Richlands Total:																														37,570	0.20%	0.02%	32.46	0.32%	0.04%	25,526	0.12%	0.01%	4.48	0.36%	0.01%													63,096	0.03%	36.94	0.05%
1	Bristol District	295	Town of Saltville	7	Rural Major Collector			              																									8,299	0.04%	0.00%	3.36	0.03%	0.00%																			8,299	0.00%	3.36	0.00%
1	Bristol District	295	Town of Saltville	9	Rural Local System			              																									12,413	0.07%	0.01%	13.43	0.13%	0.02%																			12,413	0.01%	13.43	0.02%
1	Bristol District	295	Town of Saltville Total:																														20,711	0.11%	0.01%	16.79	0.16%	0.02%																			20,711	0.01%	16.79	0.02%
1	Bristol District	158	Town of Tazewell	6	Rural Minor Arterial			              																															5,137	0.02%	0.00%	1.27	0.10%	0.00%													5,137	0.00%	1.27	0.00%
1	Bristol District	158	Town of Tazewell	7	Rural Major Collector			              																									1,784	0.01%	0.00%	0.86	0.01%	0.00%	50,544	0.24%	0.02%	9.56	0.77%	0.01%													52,328	0.02%	10.42	0.01%
1	Bristol District	158	Town of Tazewell	9	Rural Local System			              																									7,458	0.04%	0.00%	22.57	0.22%	0.03%																			7,458	0.00%	22.57	0.03%
1	Bristol District	158	Town of Tazewell Total:																														9,242	0.05%	0.00%	23.43	0.23%	0.03%	55,682	0.26%	0.03%	10.83	0.87%	0.01%													64,924	0.03%	34.26	0.05%
1	Bristol District	329	Town of Wise	16	Urban Minor Arterial			              																															21,792	0.10%	0.01%	2.10	0.17%	0.00%													21,792	0.01%	2.10	0.00%
1	Bristol District	329	Town of Wise	17	Urban Collector			              																									26,605	0.14%	0.01%	4.59	0.04%	0.01%																			26,605	0.01%	4.59	0.01%
1	Bristol District	329	Town of Wise	19	Urban Local System			              																									1,625	0.01%	0.00%	10.04	0.10%	0.01%																			1,625	0.00%	10.04	0.01%
1	Bristol District	329	Town of Wise Total:																														28,229	0.15%	0.01%	14.63	0.14%	0.02%	21,792	0.10%	0.01%	2.10	0.17%	0.00%													50,021	0.02%	16.73	0.02%
1	Bristol District	139	Town of Wytheville	14	Urban Principal Arterial - Other			              																															26,919	0.13%	0.01%	3.54	0.28%	0.00%													26,919	0.01%	3.54	0.00%
1	Bristol District	139	Town of Wytheville	16	Urban Minor Arterial			              																									14,290	0.07%	0.01%	2.64	0.03%	0.00%	28,312	0.13%	0.01%	3.54	0.28%	0.00%													42,602	0.02%	6.18	0.01%
1	Bristol District	139	Town of Wytheville	17	Urban Collector			              																									22,520	0.12%	0.01%	13.46	0.13%	0.02%	4,248	0.02%	0.00%	1.72	0.14%	0.00%													26,768	0.01%	15.18	0.02%
1	Bristol District	139	Town of Wytheville	19	Urban Local System			              																									29,003	0.15%	0.01%	61.20	0.59%	0.08%																			29,003	0.01%	61.20	0.08%
1	Bristol District	139	Town of Wytheville Total:																														65,813	0.35%	0.03%	77.30	0.75%	0.10%	59,480	0.28%	0.03%	8.80	0.71%	0.01%													125,292	0.06%	86.10	0.12%
1	Bristol District		Bristol District Total:						2,377,480	6.02%	1.07%	6,150.04	12.64%	8.29%	5,104,471	7.55%	2.30%	1,249.54	15.01%	1.68%	3,856,589	5.87%	1.74%	125.08	11.17%	0.17%							497,555	2.61%	0.22%	465.82	4.52%	0.63%	611,624	2.90%	0.28%	73.61	5.91%	0.10%													12,447,720	5.61%	8,064.09	10.87%
2	Salem District	009	Bedford County	2	Rural Principal Arterial - Other			              							413,239	0.61%	0.19%	25.38	0.30%	0.03%																																					413,239	0.19%	25.38	0.03%
2	Salem District	009	Bedford County	6	Rural Minor Arterial			              							387,580	0.57%	0.17%	74.96	0.90%	0.10%																																					387,580	0.17%	74.96	0.10%
2	Salem District	009	Bedford County	7	Rural Major Collector			              	205,951	0.52%	0.09%	163.49	0.34%	0.22%	76,744	0.11%	0.03%	39.54	0.48%	0.05%																																					282,694	0.13%	203.03	0.27%
2	Salem District	009	Bedford County	8	Rural Minor Collector			              	41,654	0.11%	0.02%	34.12	0.07%	0.05%																																											41,654	0.02%	34.12	0.05%
2	Salem District	009	Bedford County	9	Rural Local System			              	187,242	0.47%	0.08%	708.42	1.46%	0.96%	25	0.00%	0.00%	0.19	0.00%	0.00%																																					187,267	0.08%	708.61	0.96%
2	Salem District	009	Bedford County	14	Urban Principal Arterial - Other			              							99,430	0.15%	0.04%	5.74	0.07%	0.01%																																					99,430	0.04%	5.74	0.01%
2	Salem District	009	Bedford County	16	Urban Minor Arterial			              	28,766	0.07%	0.01%	3.08	0.01%	0.00%	109,774	0.16%	0.05%	6.04	0.07%	0.01%																																					138,540	0.06%	9.12	0.01%
2	Salem District	009	Bedford County	17	Urban Collector			              	58,516	0.15%	0.03%	14.53	0.03%	0.02%	1,455	0.00%	0.00%	0.90	0.01%	0.00%																																					59,971	0.03%	15.43	0.02%
2	Salem District	009	Bedford County	19	Urban Local System			              	68,826	0.17%	0.03%	76.70	0.16%	0.10%	11	0.00%	0.00%	0.09	0.00%	0.00%																																					68,837	0.03%	76.79	0.10%
2	Salem District	009	Bedford County Total:						590,955	1.50%	0.27%	1,000.34	2.06%	1.35%	1,088,258	1.61%	0.49%	152.84	1.84%	0.21%																																					1,679,214	0.76%	1,153.18	1.56%
2	Salem District	011	Botetourt County	1	Rural Principal Arterial - Interstate			              													797,226	1.21%	0.36%	22.27	1.99%	0.03%																															797,226	0.36%	22.27	0.03%
2	Salem District	011	Botetourt County	2	Rural Principal Arterial - Other			              							260,612	0.39%	0.12%	30.51	0.37%	0.04%																																					260,612	0.12%	30.51	0.04%
2	Salem District	011	Botetourt County	7	Rural Major Collector			              	42,802	0.11%	0.02%	45.50	0.09%	0.06%	82,239	0.12%	0.04%	36.35	0.44%	0.05%																																					125,041	0.06%	81.85	0.11%
2	Salem District	011	Botetourt County	8	Rural Minor Collector			              	9,301	0.02%	0.00%	17.95	0.04%	0.02%																																											9,301	0.00%	17.95	0.02%
2	Salem District	011	Botetourt County	9	Rural Local System			              	79,139	0.20%	0.04%	399.62	0.82%	0.54%	11,091	0.02%	0.01%	14.28	0.17%	0.02%																																					90,230	0.04%	413.90	0.56%
2	Salem District	011	Botetourt County	11	Urban Principal Arterial - Interstate			              													227,871	0.35%	0.10%	4.59	0.41%	0.01%																															227,871	0.10%	4.59	0.01%
2	Salem District	011	Botetourt County	14	Urban Principal Arterial - Other			              							287,611	0.43%	0.13%	14.60	0.18%	0.02%																																					287,611	0.13%	14.60	0.02%
2	Salem District	011	Botetourt County	17	Urban Collector			              	60,486	0.15%	0.03%	21.68	0.04%	0.03%	24,576	0.04%	0.01%	3.19	0.04%	0.00%																																					85,062	0.04%	24.87	0.03%
2	Salem District	011	Botetourt County	19	Urban Local System			              	27,420	0.07%	0.01%	73.59	0.15%	0.10%																																											27,420	0.01%	73.59	0.10%
2	Salem District	011	Botetourt County Total:						219,147	0.55%	0.10%	558.34	1.15%	0.75%	666,129	0.99%	0.30%	98.93	1.19%	0.13%	1,025,097	1.56%	0.46%	26.86	2.40%	0.04%																															1,910,373	0.86%	684.13	0.92%
2	Salem District	017	Carroll County	1	Rural Principal Arterial - Interstate			              													854,823	1.30%	0.39%	24.29	2.17%	0.03%																															854,823	0.39%	24.29	0.03%
2	Salem District	017	Carroll County	6	Rural Minor Arterial			              							262,197	0.39%	0.12%	46.00	0.55%	0.06%																																					262,197	0.12%	46.00	0.06%
2	Salem District	017	Carroll County	7	Rural Major Collector			              	123,980	0.31%	0.06%	127.79	0.26%	0.17%	107,693	0.16%	0.05%	43.61	0.52%	0.06%																																					231,673	0.10%	171.40	0.23%
2	Salem District	017	Carroll County	8	Rural Minor Collector			              	15,126	0.04%	0.01%	41.39	0.09%	0.06%																																											15,126	0.01%	41.39	0.06%
2	Salem District	017	Carroll County	9	Rural Local System			              	103,537	0.26%	0.05%	666.09	1.37%	0.90%	554	0.00%	0.00%	1.05	0.01%	0.00%																																					104,090	0.05%	667.14	0.90%
2	Salem District	017	Carroll County	14	Urban Principal Arterial - Other			              							30,704	0.05%	0.01%	2.05	0.02%	0.00%																																					30,704	0.01%	2.05	0.00%
2	Salem District	017	Carroll County	16	Urban Minor Arterial			              	4,371	0.01%	0.00%	2.38	0.00%	0.00%																																											4,371	0.00%	2.38	0.00%
2	Salem District	017	Carroll County	17	Urban Collector			              	236	0.00%	0.00%	0.17	0.00%	0.00%																																											236	0.00%	0.17	0.00%
2	Salem District	017	Carroll County	19	Urban Local System			              	938	0.00%	0.00%	1.89	0.00%	0.00%																																											938	0.00%	1.89	0.00%
2	Salem District	017	Carroll County Total:						248,187	0.63%	0.11%	839.71	1.73%	1.13%	401,147	0.59%	0.18%	92.71	1.11%	0.13%	854,823	1.30%	0.39%	24.29	2.17%	0.03%																															1,504,158	0.68%	956.71	1.29%
2	Salem District	022	Craig County	7	Rural Major Collector			              	12,973	0.03%	0.01%	11.32	0.02%	0.02%	69,208	0.10%	0.03%	59.66	0.72%	0.08%																																					82,181	0.04%	70.98	0.10%
2	Salem District	022	Craig County	9	Rural Local System			              	23,189	0.06%	0.01%	169.49	0.35%	0.23%																																											23,189	0.01%	169.49	0.23%
2	Salem District	022	Craig County Total:						36,162	0.09%	0.02%	180.81	0.37%	0.24%	69,208	0.10%	0.03%	59.66	0.72%	0.08%																																					105,370	0.05%	240.47	0.32%
2	Salem District	031	Floyd County	6	Rural Minor Arterial			              							191,023	0.28%	0.09%	54.80	0.66%	0.07%																																					191,023	0.09%	54.80	0.07%
2	Salem District	031	Floyd County	7	Rural Major Collector			              	66,502	0.17%	0.03%	105.38	0.22%	0.14%																																											66,502	0.03%	105.38	0.14%
2	Salem District	031	Floyd County	8	Rural Minor Collector			              	12,505	0.03%	0.01%	37.02	0.08%	0.05%																																											12,505	0.01%	37.02	0.05%
2	Salem District	031	Floyd County	9	Rural Local System			              	56,499	0.14%	0.03%	481.34	0.99%	0.65%																																											56,499	0.03%	481.34	0.65%
2	Salem District	031	Floyd County Total:						135,505	0.34%	0.06%	623.74	1.28%	0.84%	191,023	0.28%	0.09%	54.80	0.66%	0.07%																																					326,528	0.15%	678.54	0.91%
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other			              							501,991	0.74%	0.23%	27.65	0.33%	0.04%																																					501,991	0.23%	27.65	0.04%
2	Salem District	033	Franklin County	6	Rural Minor Arterial			              							263,489	0.39%	0.12%	41.44	0.50%	0.06%																																					263,489	0.12%	41.44	0.06%
2	Salem District	033	Franklin County	7	Rural Major Collector			              	280,416	0.71%	0.13%	183.72	0.38%	0.25%	68,883	0.10%	0.03%	24.23	0.29%	0.03%																																					349,299	0.16%	207.95	0.28%
2	Salem District	033	Franklin County	8	Rural Minor Collector			              	86,485	0.22%	0.04%	58.87	0.12%	0.08%																																											86,485	0.04%	58.87	0.08%
2	Salem District	033	Franklin County	9	Rural Local System			              	206,529	0.52%	0.09%	831.77	1.71%	1.12%	521	0.00%	0.00%	1.93	0.02%	0.00%																																					207,050	0.09%	833.70	1.12%
2	Salem District	033	Franklin County Total:						573,430	1.45%	0.26%	1,074.36	2.21%	1.45%	834,884	1.23%	0.38%	95.25	1.14%	0.13%																																					1,408,314	0.64%	1,169.61	1.58%
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other			              							322,529	0.48%	0.15%	29.61	0.36%	0.04%																																					322,529	0.15%	29.61	0.04%
2	Salem District	035	Giles County	6	Rural Minor Arterial			              							64,099	0.09%	0.03%	12.72	0.15%	0.02%																																					64,099	0.03%	12.72	0.02%
2	Salem District	035	Giles County	7	Rural Major Collector			              	19,626	0.05%	0.01%	47.82	0.10%	0.06%	59,166	0.09%	0.03%	32.98	0.40%	0.04%																																					78,792	0.04%	80.80	0.11%
2	Salem District	035	Giles County	8	Rural Minor Collector			              	3,510	0.01%	0.00%	13.02	0.03%	0.02%																																											3,510	0.00%	13.02	0.02%
2	Salem District	035	Giles County	9	Rural Local System			              	39,794	0.10%	0.02%	271.97	0.56%	0.37%	29	0.00%	0.00%	0.39	0.00%	0.00%																																					39,823	0.02%	272.36	0.37%
2	Salem District	035	Giles County Total:						62,929	0.16%	0.03%	332.81	0.68%	0.45%	445,824	0.66%	0.20%	75.70	0.91%	0.10%																																					508,753	0.23%	408.51	0.55%
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other			              							158,209	0.23%	0.07%	12.61	0.15%	0.02%																																					158,209	0.07%	12.61	0.02%
2	Salem District	044	Henry County	6	Rural Minor Arterial			              							146,293	0.22%	0.07%	27.92	0.34%	0.04%																																					146,293	0.07%	27.92	0.04%
2	Salem District	044	Henry County	7	Rural Major Collector			              	160,593	0.41%	0.07%	113.55	0.23%	0.15%	0	0.00%	0.00%	5.77	0.07%	0.01%																																					160,593	0.07%	119.32	0.16%
2	Salem District	044	Henry County	8	Rural Minor Collector			              	14,629	0.04%	0.01%	26.24	0.05%	0.04%																																											14,629	0.01%	26.24	0.04%
2	Salem District	044	Henry County	9	Rural Local System			              	105,972	0.27%	0.05%	358.65	0.74%	0.48%	1,127	0.00%	0.00%	3.12	0.04%	0.00%																																					107,099	0.05%	361.77	0.49%
2	Salem District	044	Henry County	12	Urban Principal Arterial - Other Freeways or Expressways			              							237,472	0.35%	0.11%	18.23	0.22%	0.02%																																					237,472	0.11%	18.23	0.02%
2	Salem District	044	Henry County	14	Urban Principal Arterial - Other			              	5,126	0.01%	0.00%	0.32	0.00%	0.00%	316,172	0.47%	0.14%	20.89	0.25%	0.03%																																					321,298	0.14%	21.21	0.03%
2	Salem District	044	Henry County	16	Urban Minor Arterial			              	52,904	0.13%	0.02%	11.27	0.02%	0.02%	154,193	0.23%	0.07%	14.75	0.18%	0.02%																																					207,097	0.09%	26.02	0.04%
2	Salem District	044	Henry County	17	Urban Collector			              	58,885	0.15%	0.03%	35.38	0.07%	0.05%	34,688	0.05%	0.02%	6.27	0.08%	0.01%																																					93,574	0.04%	41.65	0.06%
2	Salem District	044	Henry County	19	Urban Local System			              	55,259	0.14%	0.02%	142.34	0.29%	0.19%	212	0.00%	0.00%	0.74	0.01%	0.00%																																					55,471	0.03%	143.08	0.19%
2	Salem District	044	Henry County Total:						453,368	1.15%	0.20%	687.75	1.41%	0.93%	1,048,366	1.55%	0.47%	110.30	1.33%	0.15%																																					1,501,734	0.68%	798.05	1.08%
