ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009	Prepared	7/11/2010
 		014	Buckingham County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	269,691	0.30%	0.12%	84.77	0.85%	0.11%	0	0.00%	0.00%	0.00	0.00%	0.00%	269,691	0.12%	84.77	0.11%
 		014	Buckingham County	7	Rural Major Collector			              	51,130	0.08%	0.02%	84.45	0.13%	0.11%	12,410	0.01%	0.01%	10.47	0.10%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	63,540	0.03%	94.92	0.13%
 		014	Buckingham County	8	Rural Minor Collector			              	9,981	0.02%	0.00%	31.63	0.05%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,981	0.00%	31.63	0.04%
 		014	Buckingham County	9	Rural Local System			              	75,624	0.12%	0.03%	453.18	0.72%	0.61%	13	0.00%	0.00%	0.06	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	75,637	0.03%	453.24	0.61%
 		014	Buckingham County Total:						136,735	0.21%	0.06%	569.26	0.90%	0.77%	282,114	0.31%	0.13%	95.30	0.95%	0.13%	0	0.00%	0.00%	0.00	0.00%	0.00%	418,849	0.19%	664.56	0.90%
 		015	Campbell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	424,537	0.46%	0.19%	23.79	0.24%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	424,537	0.19%	23.79	0.03%
 		015	Campbell County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	199,025	0.22%	0.09%	41.14	0.41%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	199,025	0.09%	41.14	0.06%
 		015	Campbell County	7	Rural Major Collector			              	187,167	0.29%	0.08%	133.22	0.21%	0.18%	20,088	0.02%	0.01%	16.65	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	207,255	0.09%	149.87	0.20%
 		015	Campbell County	8	Rural Minor Collector			              	9,193	0.01%	0.00%	22.02	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,193	0.00%	22.02	0.03%
 		015	Campbell County	9	Rural Local System			              	139,530	0.22%	0.06%	411.58	0.65%	0.56%	177	0.00%	0.00%	0.66	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	139,707	0.06%	412.24	0.56%
 		015	Campbell County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	145,090	0.16%	0.07%	6.23	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	145,090	0.07%	6.23	0.01%
 		015	Campbell County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	240,641	0.26%	0.11%	11.48	0.11%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	240,641	0.11%	11.48	0.02%
 		015	Campbell County	16	Urban Minor Arterial			              	61,838	0.10%	0.03%	8.54	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	61,838	0.03%	8.54	0.01%
 		015	Campbell County	17	Urban Collector			              	60,537	0.09%	0.03%	23.14	0.04%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	60,537	0.03%	23.14	0.03%
 		015	Campbell County	19	Urban Local System			              	38,834	0.06%	0.02%	75.86	0.12%	0.10%	305	0.00%	0.00%	0.52	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	39,139	0.02%	76.38	0.10%
 		015	Campbell County Total:						497,098	0.77%	0.22%	674.36	1.07%	0.91%	1,029,864	1.13%	0.46%	100.47	1.01%	0.14%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,526,963	0.69%	774.83	1.04%
 		016	Caroline County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,416,800	2.16%	0.64%	15.54	1.39%	0.02%	1,416,800	0.64%	15.54	0.02%
 		016	Caroline County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	202,002	0.22%	0.09%	28.70	0.29%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	202,002	0.09%	28.70	0.04%
 		016	Caroline County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	252,669	0.28%	0.11%	46.00	0.46%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	252,669	0.11%	46.00	0.06%
 		016	Caroline County	7	Rural Major Collector			              	117,733	0.18%	0.05%	88.33	0.14%	0.12%	101,922	0.11%	0.05%	17.75	0.18%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	219,655	0.10%	106.08	0.14%
 		016	Caroline County	8	Rural Minor Collector			              	14,402	0.02%	0.01%	28.60	0.05%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14,402	0.01%	28.60	0.04%
 		016	Caroline County	9	Rural Local System			              	236,190	0.37%	0.11%	606.96	0.96%	0.82%	692	0.00%	0.00%	2.00	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	236,882	0.11%	608.96	0.82%
 		016	Caroline County Total:						368,326	0.57%	0.17%	723.89	1.15%	0.98%	557,285	0.61%	0.25%	94.45	0.95%	0.13%	1,416,800	2.16%	0.64%	15.54	1.39%	0.02%	2,342,412	1.06%	833.88	1.12%
 		017	Carroll County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	854,823	1.30%	0.39%	24.29	2.17%	0.03%	854,823	0.39%	24.29	0.03%
 		017	Carroll County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	234,410	0.26%	0.11%	68.56	0.69%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	234,410	0.11%	68.56	0.09%
 		017	Carroll County	7	Rural Major Collector			              	123,012	0.19%	0.06%	127.12	0.20%	0.17%	82,388	0.09%	0.04%	38.56	0.39%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	205,400	0.09%	165.68	0.22%
 		017	Carroll County	8	Rural Minor Collector			              	15,126	0.02%	0.01%	41.39	0.07%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,126	0.01%	41.39	0.06%
 		017	Carroll County	9	Rural Local System			              	98,824	0.15%	0.04%	654.31	1.04%	0.88%	554	0.00%	0.00%	1.05	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	99,378	0.04%	655.36	0.88%
 		017	Carroll County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	30,704	0.03%	0.01%	2.05	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	30,704	0.01%	2.05	0.00%
 		017	Carroll County	16	Urban Minor Arterial			              	4,371	0.01%	0.00%	2.38	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,371	0.00%	2.38	0.00%
 		017	Carroll County	17	Urban Collector			              	236	0.00%	0.00%	0.17	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	236	0.00%	0.17	0.00%
 		017	Carroll County	19	Urban Local System			              	938	0.00%	0.00%	1.89	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	938	0.00%	1.89	0.00%
 		017	Carroll County Total:						242,507	0.38%	0.11%	827.26	1.31%	1.12%	348,056	0.38%	0.16%	110.22	1.10%	0.15%	854,823	1.30%	0.39%	24.29	2.17%	0.03%	1,445,387	0.65%	961.77	1.30%
 		018	Charles City County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	89,391	0.10%	0.04%	38.10	0.38%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	89,391	0.04%	38.10	0.05%
 		018	Charles City County	7	Rural Major Collector			              	12,890	0.02%	0.01%	13.43	0.02%	0.02%	12,301	0.01%	0.01%	6.42	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	25,191	0.01%	19.85	0.03%
 		018	Charles City County	8	Rural Minor Collector			              	16,804	0.03%	0.01%	15.62	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,804	0.01%	15.62	0.02%
 		018	Charles City County	9	Rural Local System			              	37,830	0.06%	0.02%	109.03	0.17%	0.15%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	37,830	0.02%	109.03	0.15%
 		018	Charles City County Total:						67,525	0.10%	0.03%	138.08	0.22%	0.19%	101,691	0.11%	0.05%	44.52	0.45%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	169,216	0.08%	182.60	0.25%
 		019	Charlotte County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	104,359	0.11%	0.05%	24.00	0.24%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	104,359	0.05%	24.00	0.03%
 		019	Charlotte County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	60,230	0.07%	0.03%	34.73	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	60,230	0.03%	34.73	0.05%
 		019	Charlotte County	7	Rural Major Collector			              	39,531	0.06%	0.02%	69.89	0.11%	0.09%	73,936	0.08%	0.03%	42.02	0.42%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	113,467	0.05%	111.91	0.15%
 		019	Charlotte County	8	Rural Minor Collector			              	2,418	0.00%	0.00%	10.67	0.02%	0.01%	291	0.00%	0.00%	0.70	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,709	0.00%	11.37	0.02%
 		019	Charlotte County	9	Rural Local System			              	59,698	0.09%	0.03%	375.43	0.60%	0.51%	196	0.00%	0.00%	1.30	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	59,894	0.03%	376.73	0.51%
 		019	Charlotte County Total:						101,647	0.16%	0.05%	455.99	0.72%	0.61%	239,011	0.26%	0.11%	102.75	1.03%	0.14%	0	0.00%	0.00%	0.00	0.00%	0.00%	340,658	0.15%	558.74	0.75%
 		020	Chesterfield County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	142,119	0.16%	0.06%	8.00	0.08%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	142,119	0.06%	8.00	0.01%
 		020	Chesterfield County	6	Rural Minor Arterial			              	93,441	0.14%	0.04%	21.30	0.03%	0.03%	40,320	0.04%	0.02%	1.36	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	133,761	0.06%	22.66	0.03%
 		020	Chesterfield County	7	Rural Major Collector			              	104,001	0.16%	0.05%	62.31	0.10%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	104,001	0.05%	62.31	0.08%
 		020	Chesterfield County	9	Rural Local System			              	78,526	0.12%	0.04%	182.29	0.29%	0.25%	543	0.00%	0.00%	1.03	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	79,069	0.04%	183.32	0.25%
 		020	Chesterfield County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,273,792	1.94%	0.57%	16.62	1.49%	0.02%	1,273,792	0.57%	16.62	0.02%
 		020	Chesterfield County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,954,474	2.14%	0.88%	44.73	0.45%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,954,474	0.88%	44.73	0.06%
 		020	Chesterfield County	14	Urban Principal Arterial - Other			              	156,870	0.24%	0.07%	4.77	0.01%	0.01%	2,108,410	2.31%	0.95%	62.80	0.63%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,265,280	1.02%	67.57	0.09%
 		020	Chesterfield County	16	Urban Minor Arterial			              	864,856	1.34%	0.39%	105.91	0.17%	0.14%	148,893	0.16%	0.07%	18.44	0.18%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,013,748	0.46%	124.35	0.17%
 		020	Chesterfield County	17	Urban Collector			              	555,776	0.86%	0.25%	141.42	0.22%	0.19%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	555,776	0.25%	141.42	0.19%
 		020	Chesterfield County	19	Urban Local System			              	790,067	1.22%	0.36%	1,197.01	1.90%	1.61%	9,733	0.01%	0.00%	7.54	0.08%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	799,800	0.36%	1,204.55	1.62%
 		020	Chesterfield County Total:						2,643,537	4.09%	1.19%	1,715.01	2.72%	2.31%	4,404,491	4.82%	1.99%	143.90	1.44%	0.19%	1,273,792	1.94%	0.57%	16.62	1.49%	0.02%	8,321,819	3.75%	1,875.53	2.53%
 		021	Clarke County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	320,990	0.35%	0.14%	13.57	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	320,990	0.14%	13.57	0.02%
 		021	Clarke County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	286,732	0.31%	0.13%	26.74	0.27%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	286,732	0.13%	26.74	0.04%
 		021	Clarke County	7	Rural Major Collector			              	48,945	0.08%	0.02%	30.18	0.05%	0.04%	12,416	0.01%	0.01%	4.91	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	61,361	0.03%	35.09	0.05%
 		021	Clarke County	8	Rural Minor Collector			              	23,710	0.04%	0.01%	23.95	0.04%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	23,710	0.01%	23.95	0.03%
 		021	Clarke County	9	Rural Local System			              	40,887	0.06%	0.02%	146.41	0.23%	0.20%	213	0.00%	0.00%	1.86	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	41,100	0.02%	148.27	0.20%
 		021	Clarke County Total:						113,542	0.18%	0.05%	200.54	0.32%	0.27%	620,350	0.68%	0.28%	47.08	0.47%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	733,892	0.33%	247.62	0.33%
 		022	Craig County	7	Rural Major Collector			              	12,442	0.02%	0.01%	11.00	0.02%	0.01%	67,809	0.07%	0.03%	58.87	0.59%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	80,250	0.04%	69.87	0.09%
 		022	Craig County	9	Rural Local System			              	37,546	0.06%	0.02%	184.23	0.29%	0.25%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	37,546	0.02%	184.23	0.25%
 		022	Craig County Total:						49,988	0.08%	0.02%	195.23	0.31%	0.26%	67,809	0.07%	0.03%	58.87	0.59%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	117,796	0.05%	254.10	0.34%
 		023	Culpeper County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	514,111	0.56%	0.23%	23.31	0.23%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	514,111	0.23%	23.31	0.03%
 		023	Culpeper County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	348,537	0.38%	0.16%	51.31	0.51%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	348,537	0.16%	51.31	0.07%
 		023	Culpeper County	7	Rural Major Collector			              	112,890	0.17%	0.05%	87.49	0.14%	0.12%	29,847	0.03%	0.01%	2.98	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	142,738	0.06%	90.47	0.12%
 		023	Culpeper County	8	Rural Minor Collector			              	13,922	0.02%	0.01%	22.75	0.04%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,922	0.01%	22.75	0.03%
 		023	Culpeper County	9	Rural Local System			              	145,025	0.22%	0.07%	377.45	0.60%	0.51%	1,455	0.00%	0.00%	2.76	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	146,480	0.07%	380.21	0.51%
 		023	Culpeper County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	24,775	0.03%	0.01%	1.27	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	24,775	0.01%	1.27	0.00%
 		023	Culpeper County Total:						271,837	0.42%	0.12%	487.69	0.77%	0.66%	918,726	1.01%	0.41%	81.63	0.82%	0.11%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,190,563	0.54%	569.32	0.77%
 		024	Cumberland County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	122,268	0.13%	0.06%	28.98	0.29%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	122,268	0.06%	28.98	0.04%
 		024	Cumberland County	7	Rural Major Collector			              	28,114	0.04%	0.01%	40.21	0.06%	0.05%	26,316	0.03%	0.01%	21.59	0.22%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	54,431	0.02%	61.80	0.08%
 		024	Cumberland County	8	Rural Minor Collector			              	5,679	0.01%	0.00%	10.78	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,679	0.00%	10.78	0.01%
 		024	Cumberland County	9	Rural Local System			              	42,491	0.07%	0.02%	245.40	0.39%	0.33%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	42,491	0.02%	245.40	0.33%
 		024	Cumberland County Total:						76,284	0.12%	0.03%	296.39	0.47%	0.40%	148,584	0.16%	0.07%	50.57	0.51%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	224,868	0.10%	346.96	0.47%
 		025	Dickenson County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	130,576	0.14%	0.06%	34.87	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	130,576	0.06%	34.87	0.05%
 		025	Dickenson County	7	Rural Major Collector			              	49,531	0.08%	0.02%	77.43	0.12%	0.10%	65,451	0.07%	0.03%	39.17	0.39%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	114,982	0.05%	116.60	0.16%
 		025	Dickenson County	8	Rural Minor Collector			              	2,729	0.00%	0.00%	13.15	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,729	0.00%	13.15	0.02%
 		025	Dickenson County	9	Rural Local System			              	79,874	0.12%	0.04%	320.40	0.51%	0.43%	1,450	0.00%	0.00%	1.88	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	81,324	0.04%	322.28	0.43%
 		025	Dickenson County Total:						132,135	0.20%	0.06%	410.98	0.65%	0.55%	197,476	0.22%	0.09%	75.92	0.76%	0.10%	0	0.00%	0.00%	0.00	0.00%	0.00%	329,611	0.15%	486.90	0.66%
 		026	Dinwiddie County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	442,176	0.67%	0.20%	19.02	1.70%	0.03%	442,176	0.20%	19.02	0.03%
 		026	Dinwiddie County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	135,538	0.15%	0.06%	19.88	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	135,538	0.06%	19.88	0.03%
 		026	Dinwiddie County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	30,235	0.03%	0.01%	26.59	0.27%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	30,235	0.01%	26.59	0.04%
 		026	Dinwiddie County	7	Rural Major Collector			              	69,824	0.11%	0.03%	90.78	0.14%	0.12%	55,858	0.06%	0.03%	18.25	0.18%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	125,682	0.06%	109.03	0.15%
 		026	Dinwiddie County	8	Rural Minor Collector			              	18,676	0.03%	0.01%	48.26	0.08%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,676	0.01%	48.26	0.07%
 		026	Dinwiddie County	9	Rural Local System			              	101,280	0.16%	0.05%	330.42	0.52%	0.45%	491	0.00%	0.00%	2.58	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	101,771	0.05%	333.00	0.45%
 		026	Dinwiddie County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	197,262	0.30%	0.09%	5.66	0.51%	0.01%	197,262	0.09%	5.66	0.01%
 		026	Dinwiddie County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	85,118	0.09%	0.04%	6.04	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	85,118	0.04%	6.04	0.01%
 		026	Dinwiddie County	16	Urban Minor Arterial			              	14,283	0.02%	0.01%	2.59	0.00%	0.00%	82,942	0.09%	0.04%	9.60	0.10%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	97,225	0.04%	12.19	0.02%
 		026	Dinwiddie County	17	Urban Collector			              	35,942	0.06%	0.02%	21.43	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	35,942	0.02%	21.43	0.03%
 		026	Dinwiddie County	19	Urban Local System			              	20,887	0.03%	0.01%	47.78	0.08%	0.06%	2,149	0.00%	0.00%	1.88	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	23,036	0.01%	49.66	0.07%
 		026	Dinwiddie County Total:						260,892	0.40%	0.12%	541.26	0.86%	0.73%	392,331	0.43%	0.18%	84.82	0.85%	0.11%	639,439	0.97%	0.29%	24.68	2.21%	0.03%	1,292,662	0.58%	650.76	0.88%
 		028	Essex County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	268,564	0.29%	0.12%	40.44	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	268,564	0.12%	40.44	0.05%
 		028	Essex County	7	Rural Major Collector			              	52,561	0.08%	0.02%	61.29	0.10%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	52,561	0.02%	61.29	0.08%
 		028	Essex County	8	Rural Minor Collector			              	6,329	0.01%	0.00%	19.86	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,329	0.00%	19.86	0.03%
 		028	Essex County	9	Rural Local System			              	32,112	0.05%	0.01%	172.86	0.27%	0.23%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	32,112	0.01%	172.86	0.23%
 		028	Essex County Total:						91,003	0.14%	0.04%	254.01	0.40%	0.34%	268,564	0.29%	0.12%	40.44	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	359,567	0.16%	294.45	0.40%
 		029	Fairfax County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	8,814,642	13.41%	3.98%	52.81	4.72%	0.07%	8,814,642	3.98%	52.81	0.07%
 		029	Fairfax County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,886,378	2.06%	0.85%	27.61	0.28%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,886,378	0.85%	27.61	0.04%
 		029	Fairfax County	14	Urban Principal Arterial - Other			              	1,397,489	2.16%	0.63%	29.47	0.05%	0.04%	5,510,726	6.03%	2.49%	121.37	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,908,215	3.12%	150.84	0.20%
 		029	Fairfax County	16	Urban Minor Arterial			              	5,163,344	7.99%	2.33%	309.06	0.49%	0.42%	409,195	0.45%	0.18%	23.82	0.24%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,572,539	2.51%	332.88	0.45%
 		029	Fairfax County	17	Urban Collector			              	1,352,400	2.09%	0.61%	278.59	0.44%	0.38%	19,350	0.02%	0.01%	4.61	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,371,750	0.62%	283.20	0.38%
 		029	Fairfax County	19	Urban Local System			              	1,841,768	2.85%	0.83%	2,134.48	3.39%	2.88%	43,411	0.05%	0.02%	27.73	0.28%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,885,179	0.85%	2,162.21	2.92%
 		029	Fairfax County Total:						9,755,002	15.09%	4.40%	2,751.60	4.36%	3.71%	7,869,059	8.61%	3.55%	205.14	2.05%	0.28%	8,814,642	13.41%	3.98%	52.81	4.72%	0.07%	26,438,703	11.92%	3,009.55	4.06%
 		030	Fauquier County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	799,712	1.22%	0.36%	21.93	1.96%	0.03%	799,712	0.36%	21.93	0.03%
 		030	Fauquier County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,153,589	1.26%	0.52%	49.12	0.49%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,153,589	0.52%	49.12	0.07%
 		030	Fauquier County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	290,275	0.32%	0.13%	32.50	0.33%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	290,275	0.13%	32.50	0.04%
 		030	Fauquier County	7	Rural Major Collector			              	268,179	0.41%	0.12%	131.88	0.21%	0.18%	66,709	0.07%	0.03%	25.40	0.25%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	334,888	0.15%	157.28	0.21%
 		030	Fauquier County	8	Rural Minor Collector			              	50,481	0.08%	0.02%	60.32	0.10%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	50,481	0.02%	60.32	0.08%
 		030	Fauquier County	9	Rural Local System			              	226,219	0.35%	0.10%	619.57	0.98%	0.84%	6,653	0.01%	0.00%	13.05	0.13%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	232,872	0.11%	632.62	0.85%
 		030	Fauquier County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	208,121	0.23%	0.09%	5.03	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	208,121	0.09%	5.03	0.01%
