1,Bristol District,098,Wythe County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,6,783,0.01%,0.00%,0.20,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,783,0.00%,0.20,0.00%
1,Bristol District,098,Wythe County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,995,0.00%,0.00%,0.19,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,995,0.00%,0.19,0.00%
1,Bristol District,098,Wythe County,17,Urban Collector,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,210,0.00%,0.00%,0.77,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,210,0.00%,0.77,0.00%
1,Bristol District,098,Wythe County,19,Urban Local System,,,              ,1,974,0.00%,0.00%,5.83,0.01%,0.01%,4,951,0.01%,0.00%,3.56,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,926,0.00%,9.39,0.01%
1,Bristol District,098,Wythe County Total:,,,,,,161,402,0.25%,0.07%,463.20,0.73%,0.62%,266,523,0.29%,0.12%,98.56,0.99%,0.13%,1,384,632,2.11%,0.62%,44.34,3.96%,0.06%,1,812,557,0.82%,606.10,0.82%
1,Bristol District,140,Town of Abingdon,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,38,976,0.04%,0.02%,1.94,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,976,0.02%,1.94,0.00%
1,Bristol District,140,Town of Abingdon,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,71,290,0.08%,0.03%,5.86,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,71,290,0.03%,5.86,0.01%
1,Bristol District,140,Town of Abingdon,17,Urban Collector,,,              ,16,897,0.03%,0.01%,3.32,0.01%,0.00%,8,501,0.01%,0.00%,0.98,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,25,398,0.01%,4.30,0.01%
1,Bristol District,140,Town of Abingdon,19,Urban Local System,,,              ,26,187,0.04%,0.01%,42.69,0.07%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,187,0.01%,42.69,0.06%
1,Bristol District,140,Town of Abingdon Total:,,,,,,43,084,0.07%,0.02%,46.01,0.07%,0.06%,118,767,0.13%,0.05%,8.78,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,161,851,0.07%,54.79,0.07%
1,Bristol District,101,Town of Big Stone Gap,16,Urban Minor Arterial,,,              ,16,726,0.03%,0.01%,2.71,0.00%,0.00%,27,667,0.03%,0.01%,3.62,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,392,0.02%,6.33,0.01%
1,Bristol District,101,Town of Big Stone Gap,17,Urban Collector,,,              ,2,418,0.00%,0.00%,1.30,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,418,0.00%,1.30,0.00%
1,Bristol District,101,Town of Big Stone Gap,19,Urban Local System,,,              ,13,936,0.02%,0.01%,20.76,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,936,0.01%,20.76,0.03%
1,Bristol District,101,Town of Big Stone Gap Total:,,,,,,33,080,0.05%,0.01%,24.77,0.04%,0.03%,27,667,0.03%,0.01%,3.62,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,60,747,0.03%,28.39,0.04%
1,Bristol District,143,Town of Bluefield,16,Urban Minor Arterial,,,              ,1,288,0.00%,0.00%,0.11,0.00%,0.00%,26,549,0.03%,0.01%,4.72,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,837,0.01%,4.83,0.01%
1,Bristol District,143,Town of Bluefield,17,Urban Collector,,,              ,12,379,0.02%,0.01%,5.12,0.01%,0.01%,14,379,0.02%,0.01%,1.26,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,757,0.01%,6.38,0.01%
1,Bristol District,143,Town of Bluefield,19,Urban Local System,,,              ,19,167,0.03%,0.01%,27.44,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,167,0.01%,27.44,0.04%
1,Bristol District,143,Town of Bluefield Total:,,,,,,32,834,0.05%,0.01%,32.67,0.05%,0.04%,40,928,0.04%,0.02%,5.98,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,73,762,0.03%,38.65,0.05%
1,Bristol District,102,City of Bristol,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,74,306,0.08%,0.03%,5.92,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,306,0.03%,5.92,0.01%
1,Bristol District,102,City of Bristol,16,Urban Minor Arterial,,,              ,62,125,0.10%,0.03%,8.32,0.01%,0.01%,57,049,0.06%,0.03%,6.03,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,119,174,0.05%,14.35,0.02%
1,Bristol District,102,City of Bristol,17,Urban Collector,,,              ,38,069,0.06%,0.02%,11.36,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,069,0.02%,11.36,0.02%
1,Bristol District,102,City of Bristol,19,Urban Local System,,,              ,34,085,0.05%,0.02%,92.00,0.15%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,34,085,0.02%,92.00,0.12%
1,Bristol District,102,City of Bristol Total:,,,,,,134,279,0.21%,0.06%,111.68,0.18%,0.15%,131,355,0.14%,0.06%,11.95,0.12%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,265,634,0.12%,123.63,0.17%
1,Bristol District,252,Town of Lebanon,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,44,565,0.05%,0.02%,5.26,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,565,0.02%,5.26,0.01%
1,Bristol District,252,Town of Lebanon,7,Rural Major Collector,,,              ,4,866,0.01%,0.00%,1.29,0.00%,0.00%,2,655,0.00%,0.00%,0.58,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,521,0.00%,1.87,0.00%
1,Bristol District,252,Town of Lebanon,9,Rural Local System,,,              ,22,236,0.03%,0.01%,24.02,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,236,0.01%,24.02,0.03%
1,Bristol District,252,Town of Lebanon Total:,,,,,,27,102,0.04%,0.01%,25.31,0.04%,0.03%,47,220,0.05%,0.02%,5.84,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,322,0.03%,31.15,0.04%
1,Bristol District,119,Town of Marion,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,52,433,0.06%,0.02%,5.49,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,433,0.02%,5.49,0.01%
1,Bristol District,119,Town of Marion,17,Urban Collector,,,              ,12,780,0.02%,0.01%,5.40,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,780,0.01%,5.40,0.01%
1,Bristol District,119,Town of Marion,19,Urban Local System,,,              ,15,591,0.02%,0.01%,30.73,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,591,0.01%,30.73,0.04%
1,Bristol District,119,Town of Marion Total:,,,,,,28,371,0.04%,0.01%,36.13,0.06%,0.05%,52,433,0.06%,0.02%,5.49,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,80,804,0.04%,41.62,0.06%
1,Bristol District,146,City of Norton,16,Urban Minor Arterial,,,              ,4,972,0.01%,0.00%,1.42,0.00%,0.00%,27,913,0.03%,0.01%,4.03,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,32,885,0.01%,5.45,0.01%
1,Bristol District,146,City of Norton,17,Urban Collector,,,              ,15,925,0.02%,0.01%,3.87,0.01%,0.01%,2,862,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,786,0.01%,5.58,0.01%
1,Bristol District,146,City of Norton,19,Urban Local System,,,              ,16,343,0.03%,0.01%,19.35,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,343,0.01%,19.35,0.03%
1,Bristol District,146,City of Norton Total:,,,,,,37,239,0.06%,0.02%,24.64,0.04%,0.03%,30,775,0.03%,0.01%,5.74,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,68,014,0.03%,30.38,0.04%
1,Bristol District,148,Town of Richlands,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,24,313,0.03%,0.01%,4.28,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,24,313,0.01%,4.28,0.01%
1,Bristol District,148,Town of Richlands,17,Urban Collector,,,              ,9,518,0.01%,0.00%,2.18,0.00%,0.00%,1,213,0.00%,0.00%,0.20,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,731,0.00%,2.38,0.00%
1,Bristol District,148,Town of Richlands,19,Urban Local System,,,              ,28,052,0.04%,0.01%,30.28,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,28,052,0.01%,30.28,0.04%
1,Bristol District,148,Town of Richlands Total:,,,,,,37,570,0.06%,0.02%,32.46,0.05%,0.04%,25,526,0.03%,0.01%,4.48,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,63,096,0.03%,36.94,0.05%
1,Bristol District,295,Town of Saltville,7,Rural Major Collector,,,              ,8,299,0.01%,0.00%,3.36,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,299,0.00%,3.36,0.00%
1,Bristol District,295,Town of Saltville,9,Rural Local System,,,              ,12,413,0.02%,0.01%,13.43,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,413,0.01%,13.43,0.02%
1,Bristol District,295,Town of Saltville Total:,,,,,,20,711,0.03%,0.01%,16.79,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,711,0.01%,16.79,0.02%
1,Bristol District,158,Town of Tazewell,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,5,137,0.01%,0.00%,1.27,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,137,0.00%,1.27,0.00%
1,Bristol District,158,Town of Tazewell,7,Rural Major Collector,,,              ,1,784,0.00%,0.00%,0.86,0.00%,0.00%,50,544,0.06%,0.02%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,328,0.02%,10.42,0.01%
1,Bristol District,158,Town of Tazewell,9,Rural Local System,,,              ,7,458,0.01%,0.00%,22.57,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,458,0.00%,22.57,0.03%
1,Bristol District,158,Town of Tazewell Total:,,,,,,9,242,0.01%,0.00%,23.43,0.04%,0.03%,55,682,0.06%,0.03%,10.83,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,64,924,0.03%,34.26,0.05%
1,Bristol District,329,Town of Wise,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,21,792,0.02%,0.01%,2.10,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,21,792,0.01%,2.10,0.00%
1,Bristol District,329,Town of Wise,17,Urban Collector,,,              ,26,605,0.04%,0.01%,4.59,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,605,0.01%,4.59,0.01%
1,Bristol District,329,Town of Wise,19,Urban Local System,,,              ,1,625,0.00%,0.00%,10.04,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,625,0.00%,10.04,0.01%
1,Bristol District,329,Town of Wise Total:,,,,,,28,229,0.04%,0.01%,14.63,0.02%,0.02%,21,792,0.02%,0.01%,2.10,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,50,021,0.02%,16.73,0.02%
1,Bristol District,139,Town of Wytheville,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,26,919,0.03%,0.01%,3.54,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,919,0.01%,3.54,0.00%
1,Bristol District,139,Town of Wytheville,16,Urban Minor Arterial,,,              ,14,290,0.02%,0.01%,2.64,0.00%,0.00%,28,312,0.03%,0.01%,3.54,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,42,602,0.02%,6.18,0.01%
1,Bristol District,139,Town of Wytheville,17,Urban Collector,,,              ,22,520,0.03%,0.01%,13.46,0.02%,0.02%,4,248,0.00%,0.00%,1.72,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,768,0.01%,15.18,0.02%
1,Bristol District,139,Town of Wytheville,19,Urban Local System,,,              ,29,003,0.04%,0.01%,61.20,0.10%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,003,0.01%,61.20,0.08%
1,Bristol District,139,Town of Wytheville Total:,,,,,,65,813,0.10%,0.03%,77.30,0.12%,0.10%,59,480,0.07%,0.03%,8.80,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,125,292,0.06%,86.10,0.12%
1,Bristol District,,Bristol District Total:,,,,,,2,875,036,4.45%,1.30%,6,615.86,10.49%,8.92%,5,716,096,6.26%,2.58%,1,323.15,13.24%,1.78%,3,856,589,5.87%,1.74%,125.08,11.17%,0.17%,12,447,720,5.61%,8,064.09,10.87%
2,Salem District,009,Bedford County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,413,239,0.45%,0.19%,25.38,0.25%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,413,239,0.19%,25.38,0.03%
2,Salem District,009,Bedford County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,387,580,0.42%,0.17%,74.96,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,387,580,0.17%,74.96,0.10%
2,Salem District,009,Bedford County,7,Rural Major Collector,,,              ,205,951,0.32%,0.09%,163.49,0.26%,0.22%,76,744,0.08%,0.03%,39.54,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,282,694,0.13%,203.03,0.27%
2,Salem District,009,Bedford County,8,Rural Minor Collector,,,              ,41,654,0.06%,0.02%,34.12,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,41,654,0.02%,34.12,0.05%
2,Salem District,009,Bedford County,9,Rural Local System,,,              ,187,242,0.29%,0.08%,708.42,1.12%,0.96%,25,0.00%,0.00%,0.19,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,187,267,0.08%,708.61,0.96%
2,Salem District,009,Bedford County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,99,430,0.11%,0.04%,5.74,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,99,430,0.04%,5.74,0.01%
2,Salem District,009,Bedford County,16,Urban Minor Arterial,,,              ,28,766,0.04%,0.01%,3.08,0.00%,0.00%,109,774,0.12%,0.05%,6.04,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,138,540,0.06%,9.12,0.01%
2,Salem District,009,Bedford County,17,Urban Collector,,,              ,58,516,0.09%,0.03%,14.53,0.02%,0.02%,1,455,0.00%,0.00%,0.90,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,971,0.03%,15.43,0.02%
2,Salem District,009,Bedford County,19,Urban Local System,,,              ,68,826,0.11%,0.03%,76.70,0.12%,0.10%,11,0.00%,0.00%,0.09,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,68,837,0.03%,76.79,0.10%
2,Salem District,009,Bedford County Total:,,,,,,590,955,0.91%,0.27%,1,000.34,1.59%,1.35%,1,088,258,1.19%,0.49%,152.84,1.53%,0.21%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,679,214,0.76%,1,153.18,1.56%
2,Salem District,011,Botetourt County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,797,226,1.21%,0.36%,22.27,1.99%,0.03%,797,226,0.36%,22.27,0.03%
2,Salem District,011,Botetourt County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,260,612,0.29%,0.12%,30.51,0.31%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,260,612,0.12%,30.51,0.04%
2,Salem District,011,Botetourt County,7,Rural Major Collector,,,              ,42,802,0.07%,0.02%,45.50,0.07%,0.06%,82,239,0.09%,0.04%,36.35,0.36%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,125,041,0.06%,81.85,0.11%
2,Salem District,011,Botetourt County,8,Rural Minor Collector,,,              ,9,301,0.01%,0.00%,17.95,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,301,0.00%,17.95,0.02%
2,Salem District,011,Botetourt County,9,Rural Local System,,,              ,79,139,0.12%,0.04%,399.62,0.63%,0.54%,11,091,0.01%,0.01%,14.28,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,90,230,0.04%,413.90,0.56%
2,Salem District,011,Botetourt County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,227,871,0.35%,0.10%,4.59,0.41%,0.01%,227,871,0.10%,4.59,0.01%
2,Salem District,011,Botetourt County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,287,611,0.31%,0.13%,14.60,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,287,611,0.13%,14.60,0.02%
2,Salem District,011,Botetourt County,17,Urban Collector,,,              ,60,486,0.09%,0.03%,21.68,0.03%,0.03%,24,576,0.03%,0.01%,3.19,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,062,0.04%,24.87,0.03%
2,Salem District,011,Botetourt County,19,Urban Local System,,,              ,27,420,0.04%,0.01%,73.59,0.12%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,420,0.01%,73.59,0.10%
2,Salem District,011,Botetourt County Total:,,,,,,219,147,0.34%,0.10%,558.34,0.89%,0.75%,666,129,0.73%,0.30%,98.93,0.99%,0.13%,1,025,097,1.56%,0.46%,26.86,2.40%,0.04%,1,910,373,0.86%,684.13,0.92%
2,Salem District,017,Carroll County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,854,823,1.30%,0.39%,24.29,2.17%,0.03%,854,823,0.39%,24.29,0.03%
2,Salem District,017,Carroll County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,262,197,0.29%,0.12%,46.00,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,262,197,0.12%,46.00,0.06%
2,Salem District,017,Carroll County,7,Rural Major Collector,,,              ,123,980,0.19%,0.06%,127.79,0.20%,0.17%,107,693,0.12%,0.05%,43.61,0.44%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,231,673,0.10%,171.40,0.23%
2,Salem District,017,Carroll County,8,Rural Minor Collector,,,              ,15,126,0.02%,0.01%,41.39,0.07%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,126,0.01%,41.39,0.06%
2,Salem District,017,Carroll County,9,Rural Local System,,,              ,103,537,0.16%,0.05%,666.09,1.06%,0.90%,554,0.00%,0.00%,1.05,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,104,090,0.05%,667.14,0.90%
2,Salem District,017,Carroll County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,30,704,0.03%,0.01%,2.05,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,30,704,0.01%,2.05,0.00%
2,Salem District,017,Carroll County,16,Urban Minor Arterial,,,              ,4,371,0.01%,0.00%,2.38,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,371,0.00%,2.38,0.00%
2,Salem District,017,Carroll County,17,Urban Collector,,,              ,236,0.00%,0.00%,0.17,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,236,0.00%,0.17,0.00%
2,Salem District,017,Carroll County,19,Urban Local System,,,              ,938,0.00%,0.00%,1.89,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,938,0.00%,1.89,0.00%
2,Salem District,017,Carroll County Total:,,,,,,248,187,0.38%,0.11%,839.71,1.33%,1.13%,401,147,0.44%,0.18%,92.71,0.93%,0.13%,854,823,1.30%,0.39%,24.29,2.17%,0.03%,1,504,158,0.68%,956.71,1.29%
2,Salem District,022,Craig County,7,Rural Major Collector,,,              ,12,973,0.02%,0.01%,11.32,0.02%,0.02%,69,208,0.08%,0.03%,59.66,0.60%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,82,181,0.04%,70.98,0.10%
2,Salem District,022,Craig County,9,Rural Local System,,,              ,23,189,0.04%,0.01%,169.49,0.27%,0.23%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,23,189,0.01%,169.49,0.23%
2,Salem District,022,Craig County Total:,,,,,,36,162,0.06%,0.02%,180.81,0.29%,0.24%,69,208,0.08%,0.03%,59.66,0.60%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,105,370,0.05%,240.47,0.32%
2,Salem District,031,Floyd County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,191,023,0.21%,0.09%,54.80,0.55%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,191,023,0.09%,54.80,0.07%
2,Salem District,031,Floyd County,7,Rural Major Collector,,,              ,66,502,0.10%,0.03%,105.38,0.17%,0.14%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,66,502,0.03%,105.38,0.14%
2,Salem District,031,Floyd County,8,Rural Minor Collector,,,              ,12,505,0.02%,0.01%,37.02,0.06%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,505,0.01%,37.02,0.05%
2,Salem District,031,Floyd County,9,Rural Local System,,,              ,56,499,0.09%,0.03%,481.34,0.76%,0.65%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,56,499,0.03%,481.34,0.65%
2,Salem District,031,Floyd County Total:,,,,,,135,505,0.21%,0.06%,623.74,0.99%,0.84%,191,023,0.21%,0.09%,54.80,0.55%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,326,528,0.15%,678.54,0.91%
2,Salem District,033,Franklin County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,501,991,0.55%,0.23%,27.65,0.28%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,501,991,0.23%,27.65,0.04%
2,Salem District,033,Franklin County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,263,489,0.29%,0.12%,41.44,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,263,489,0.12%,41.44,0.06%
2,Salem District,033,Franklin County,7,Rural Major Collector,,,              ,280,416,0.43%,0.13%,183.72,0.29%,0.25%,68,883,0.08%,0.03%,24.23,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,349,299,0.16%,207.95,0.28%
2,Salem District,033,Franklin County,8,Rural Minor Collector,,,              ,86,485,0.13%,0.04%,58.87,0.09%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,86,485,0.04%,58.87,0.08%
2,Salem District,033,Franklin County,9,Rural Local System,,,              ,206,529,0.32%,0.09%,831.77,1.32%,1.12%,521,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,207,050,0.09%,833.70,1.12%
2,Salem District,033,Franklin County Total:,,,,,,573,430,0.89%,0.26%,1,074.36,1.70%,1.45%,834,884,0.91%,0.38%,95.25,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,408,314,0.64%,1,169.61,1.58%
2,Salem District,035,Giles County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,322,529,0.35%,0.15%,29.61,0.30%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,322,529,0.15%,29.61,0.04%
2,Salem District,035,Giles County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,64,099,0.07%,0.03%,12.72,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,64,099,0.03%,12.72,0.02%
2,Salem District,035,Giles County,7,Rural Major Collector,,,              ,19,626,0.03%,0.01%,47.82,0.08%,0.06%,59,166,0.06%,0.03%,32.98,0.33%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,78,792,0.04%,80.80,0.11%
2,Salem District,035,Giles County,8,Rural Minor Collector,,,              ,3,510,0.01%,0.00%,13.02,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,510,0.00%,13.02,0.02%
2,Salem District,035,Giles County,9,Rural Local System,,,              ,39,794,0.06%,0.02%,271.97,0.43%,0.37%,29,0.00%,0.00%,0.39,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,39,823,0.02%,272.36,0.37%
2,Salem District,035,Giles County Total:,,,,,,62,929,0.10%,0.03%,332.81,0.53%,0.45%,445,824,0.49%,0.20%,75.70,0.76%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,508,753,0.23%,408.51,0.55%
2,Salem District,044,Henry County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,158,209,0.17%,0.07%,12.61,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,158,209,0.07%,12.61,0.02%
