ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012	Prepared	8/5/2013
 		098	Wythe County	8	Rural Minor Collector			              	2,757	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2,757	0.00%		
 		098	Wythe County	9	Rural Local System			              	104,529	0.17%	0.05%				110,545	0.12%	0.05%				0	0.00%	0.00%				215,074	0.10%		
 		098	Wythe County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				214,133	0.32%	0.10%				214,133	0.10%		
 		098	Wythe County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				27,789	0.03%	0.01%				0	0.00%	0.00%				27,789	0.01%		
 		098	Wythe County	16	Urban Minor Arterial			              	14,068	0.02%	0.01%				29,173	0.03%	0.01%				0	0.00%	0.00%				43,241	0.02%		
 		098	Wythe County	17	Urban Collector			              	22,775	0.04%	0.01%				6,493	0.01%	0.00%				0	0.00%	0.00%				29,268	0.01%		
 		098	Wythe County	19	Urban Local System			              	35,335	0.06%	0.02%				7,033	0.01%	0.00%				0	0.00%	0.00%				42,368	0.02%		
 		098	Wythe County Total:						238,486	0.38%	0.11%				343,774	0.37%	0.16%				1,441,928	2.18%	0.65%				2,024,187	0.92%		
 		099	York County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				436,622	0.66%	0.20%				436,622	0.20%		
 		099	York County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				40,298	0.04%	0.02%				0	0.00%	0.00%				40,298	0.02%		
 		099	York County	6	Rural Minor Arterial			              	0	0.00%	0.00%				23,812	0.03%	0.01%				0	0.00%	0.00%				23,812	0.01%		
 		099	York County	7	Rural Major Collector			              	57,949	0.09%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				57,949	0.03%		
 		099	York County	9	Rural Local System			              	30,847	0.05%	0.01%				6,854	0.01%	0.00%				0	0.00%	0.00%				37,701	0.02%		
 		099	York County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				295,426	0.45%	0.13%				295,426	0.13%		
 		099	York County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				25,963	0.03%	0.01%				0	0.00%	0.00%				25,963	0.01%		
 		099	York County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				652,031	0.71%	0.29%				0	0.00%	0.00%				652,031	0.29%		
 		099	York County	16	Urban Minor Arterial			              	20,232	0.03%	0.01%				215,179	0.23%	0.10%				0	0.00%	0.00%				235,411	0.11%		
 		099	York County	17	Urban Collector			              	113,892	0.18%	0.05%				20,433	0.02%	0.01%				0	0.00%	0.00%				134,325	0.06%		
 		099	York County	19	Urban Local System			              	162,695	0.26%	0.07%				947	0.00%	0.00%				0	0.00%	0.00%				163,642	0.07%		
 		099	York County Total:						385,615	0.61%	0.17%				985,518	1.07%	0.45%				732,048	1.11%	0.33%				2,103,180	0.95%		
 		100	City of Alexandria	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				808,278	1.22%	0.37%				808,278	0.37%		
 		100	City of Alexandria	14	Urban Principal Arterial - Other			              	1,974	0.00%	0.00%				590,012	0.64%	0.27%				0	0.00%	0.00%				591,986	0.27%		
 		100	City of Alexandria	16	Urban Minor Arterial			              	321,048	0.51%	0.15%				184,796	0.20%	0.08%				0	0.00%	0.00%				505,845	0.23%		
 		100	City of Alexandria	17	Urban Collector			              	60,200	0.10%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				60,200	0.03%		
 		100	City of Alexandria	19	Urban Local System			              	159,487	0.25%	0.07%				0	0.00%	0.00%				0	0.00%	0.00%				159,487	0.07%		
 		100	City of Alexandria Total:						542,709	0.86%	0.25%				774,808	0.84%	0.35%				808,278	1.22%	0.37%				2,125,796	0.96%		
 		141	City of Bedford	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				115,484	0.13%	0.05%				0	0.00%	0.00%				115,484	0.05%		
 		141	City of Bedford	16	Urban Minor Arterial			              	0	0.00%	0.00%				4,148	0.00%	0.00%				0	0.00%	0.00%				4,148	0.00%		
 		141	City of Bedford	17	Urban Collector			              	11,866	0.02%	0.01%				1,903	0.00%	0.00%				0	0.00%	0.00%				13,769	0.01%		
 		141	City of Bedford	19	Urban Local System			              	9,205	0.01%	0.00%				12	0.00%	0.00%				0	0.00%	0.00%				9,217	0.00%		
 		141	City of Bedford Total:						21,071	0.03%	0.01%				121,547	0.13%	0.05%				0	0.00%	0.00%				142,618	0.06%		
 		102	City of Bristol	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				346,985	0.53%	0.16%				346,985	0.16%		
 		102	City of Bristol	14	Urban Principal Arterial - Other			              	1,484	0.00%	0.00%				80,343	0.09%	0.04%				0	0.00%	0.00%				81,826	0.04%		
 		102	City of Bristol	16	Urban Minor Arterial			              	61,199	0.10%	0.03%				53,342	0.06%	0.02%				0	0.00%	0.00%				114,541	0.05%		
 		102	City of Bristol	17	Urban Collector			              	36,008	0.06%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				36,008	0.02%		
 		102	City of Bristol	19	Urban Local System			              	31,394	0.05%	0.01%				114	0.00%	0.00%				0	0.00%	0.00%				31,509	0.01%		
 		102	City of Bristol Total:						130,085	0.21%	0.06%				133,799	0.15%	0.06%				346,985	0.53%	0.16%				610,869	0.28%		
 		103	City of Buena Vista	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				29,118	0.03%	0.01%				0	0.00%	0.00%				29,118	0.01%		
 		103	City of Buena Vista	16	Urban Minor Arterial			              	2,081	0.00%	0.00%				5,384	0.01%	0.00%				0	0.00%	0.00%				7,465	0.00%		
 		103	City of Buena Vista	17	Urban Collector			              	9,075	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				9,075	0.00%		
 		103	City of Buena Vista	19	Urban Local System			              	11,240	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				11,240	0.01%		
 		103	City of Buena Vista Total:						22,396	0.04%	0.01%				34,502	0.04%	0.02%				0	0.00%	0.00%				56,898	0.03%		
 		104	City of Charlottesville	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				6,975	0.01%	0.00%				6,975	0.00%		
 		104	City of Charlottesville	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				92,823	0.10%	0.04%				0	0.00%	0.00%				92,823	0.04%		
 		104	City of Charlottesville	14	Urban Principal Arterial - Other			              	7,439	0.01%	0.00%				192,956	0.21%	0.09%				0	0.00%	0.00%				200,395	0.09%		
 		104	City of Charlottesville	16	Urban Minor Arterial			              	144,858	0.23%	0.07%				0	0.00%	0.00%				0	0.00%	0.00%				144,858	0.07%		
 		104	City of Charlottesville	17	Urban Collector			              	69,447	0.11%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				69,447	0.03%		
 		104	City of Charlottesville	19	Urban Local System			              	68,700	0.11%	0.03%				6,158	0.01%	0.00%				0	0.00%	0.00%				74,858	0.03%		
 		104	City of Charlottesville Total:						290,444	0.46%	0.13%				291,937	0.32%	0.13%				6,975	0.01%	0.00%				589,356	0.27%		
 		131	City of Chesapeake	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,797,254	2.72%	0.81%				1,797,254	0.81%		
 		131	City of Chesapeake	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				697,892	0.76%	0.32%				0	0.00%	0.00%				697,892	0.32%		
 		131	City of Chesapeake	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				807,899	0.88%	0.37%				0	0.00%	0.00%				807,899	0.37%		
 		131	City of Chesapeake	16	Urban Minor Arterial			              	559,593	0.89%	0.25%				776,834	0.84%	0.35%				0	0.00%	0.00%				1,336,428	0.60%		
 		131	City of Chesapeake	17	Urban Collector			              	328,949	0.52%	0.15%				10,292	0.01%	0.00%				0	0.00%	0.00%				339,241	0.15%		
 		131	City of Chesapeake	19	Urban Local System			              	933,469	1.48%	0.42%				1,179	0.00%	0.00%				0	0.00%	0.00%				934,649	0.42%		
 		131	City of Chesapeake Total:						1,822,012	2.89%	0.82%				2,294,096	2.49%	1.04%				1,797,254	2.72%	0.81%				5,913,362	2.67%		
 		106	City of Colonial Heights	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				324,791	0.49%	0.15%				324,791	0.15%		
 		106	City of Colonial Heights	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				109,100	0.12%	0.05%				0	0.00%	0.00%				109,100	0.05%		
 		106	City of Colonial Heights	16	Urban Minor Arterial			              	40,836	0.06%	0.02%				13,351	0.01%	0.01%				0	0.00%	0.00%				54,187	0.02%		
 		106	City of Colonial Heights	17	Urban Collector			              	47,167	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				47,167	0.02%		
 		106	City of Colonial Heights	19	Urban Local System			              	43,389	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				43,389	0.02%		
 		106	City of Colonial Heights Total:						131,392	0.21%	0.06%				122,451	0.13%	0.06%				324,791	0.49%	0.15%				578,634	0.26%		
 		107	City of Covington	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				16,761	0.03%	0.01%				16,761	0.01%		
 		107	City of Covington	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				29,142	0.03%	0.01%				0	0.00%	0.00%				29,142	0.01%		
 		107	City of Covington	16	Urban Minor Arterial			              	0	0.00%	0.00%				10,811	0.01%	0.00%				0	0.00%	0.00%				10,811	0.00%		
 		107	City of Covington	17	Urban Collector			              	12,679	0.02%	0.01%				18,940	0.02%	0.01%				0	0.00%	0.00%				31,618	0.01%		
 		107	City of Covington	19	Urban Local System			              	9,062	0.01%	0.00%				96	0.00%	0.00%				0	0.00%	0.00%				9,158	0.00%		
 		107	City of Covington Total:						21,741	0.03%	0.01%				58,989	0.06%	0.03%				16,761	0.03%	0.01%				97,490	0.04%		
 		108	City of Danville	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				151,792	0.17%	0.07%				0	0.00%	0.00%				151,792	0.07%		
 		108	City of Danville	14	Urban Principal Arterial - Other			              	8,088	0.01%	0.00%				439,588	0.48%	0.20%				0	0.00%	0.00%				447,676	0.20%		
 		108	City of Danville	16	Urban Minor Arterial			              	119,459	0.19%	0.05%				98,246	0.11%	0.04%				0	0.00%	0.00%				217,705	0.10%		
 		108	City of Danville	17	Urban Collector			              	44,784	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				44,784	0.02%		
 		108	City of Danville	19	Urban Local System			              	81,237	0.13%	0.04%				145	0.00%	0.00%				0	0.00%	0.00%				81,382	0.04%		
 		108	City of Danville Total:						253,569	0.40%	0.11%				689,771	0.75%	0.31%				0	0.00%	0.00%				943,340	0.43%		
 		109	City of Emporia	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				61,396	0.09%	0.03%				61,396	0.03%		
 		109	City of Emporia	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				38,034	0.04%	0.02%				0	0.00%	0.00%				38,034	0.02%		
 		109	City of Emporia	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				13,595	0.01%	0.01%				0	0.00%	0.00%				13,595	0.01%		
 		109	City of Emporia	16	Urban Minor Arterial			              	6,209	0.01%	0.00%				37,443	0.04%	0.02%				0	0.00%	0.00%				43,652	0.02%		
 		109	City of Emporia	17	Urban Collector			              	9,128	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				9,128	0.00%		
 		109	City of Emporia	19	Urban Local System			              	26,252	0.04%	0.01%				267	0.00%	0.00%				0	0.00%	0.00%				26,519	0.01%		
 		109	City of Emporia Total:						41,589	0.07%	0.02%				89,340	0.10%	0.04%				61,396	0.09%	0.03%				192,325	0.09%		
 		151	City of Fairfax	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				345,860	0.38%	0.16%				0	0.00%	0.00%				345,860	0.16%		
 		151	City of Fairfax	16	Urban Minor Arterial			              	48,438	0.08%	0.02%				48,764	0.05%	0.02%				0	0.00%	0.00%				97,203	0.04%		
 		151	City of Fairfax	17	Urban Collector			              	26,168	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				26,168	0.01%		
 		151	City of Fairfax	19	Urban Local System			              	31,322	0.05%	0.01%				54	0.00%	0.00%				0	0.00%	0.00%				31,376	0.01%		
 		151	City of Fairfax Total:						105,929	0.17%	0.05%				394,678	0.43%	0.18%				0	0.00%	0.00%				500,607	0.23%		
 		110	City of Falls Church	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				90,629	0.10%	0.04%				0	0.00%	0.00%				90,629	0.04%		
 		110	City of Falls Church	16	Urban Minor Arterial			              	21,992	0.03%	0.01%				10,000	0.01%	0.00%				0	0.00%	0.00%				31,992	0.01%		
 		110	City of Falls Church	17	Urban Collector			              	12,511	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				12,511	0.01%		
 		110	City of Falls Church	19	Urban Local System			              	21,854	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				21,854	0.01%		
 		110	City of Falls Church Total:						56,356	0.09%	0.03%				100,629	0.11%	0.05%				0	0.00%	0.00%				156,986	0.07%		
 		145	City of Franklin	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				9,900	0.01%	0.00%				0	0.00%	0.00%				9,900	0.00%		
 		145	City of Franklin	16	Urban Minor Arterial			              	50,305	0.08%	0.02%				12,511	0.01%	0.01%				0	0.00%	0.00%				62,816	0.03%		
 		145	City of Franklin	17	Urban Collector			              	6,491	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6,491	0.00%		
 		145	City of Franklin	19	Urban Local System			              	10,716	0.02%	0.00%				75	0.00%	0.00%				0	0.00%	0.00%				10,791	0.00%		
 		145	City of Franklin Total:						67,513	0.11%	0.03%				22,486	0.02%	0.01%				0	0.00%	0.00%				89,999	0.04%		
 		111	City of Fredericksburg	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				431,192	0.65%	0.19%				431,192	0.19%		
 		111	City of Fredericksburg	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				261,545	0.28%	0.12%				0	0.00%	0.00%				261,545	0.12%		
 		111	City of Fredericksburg	16	Urban Minor Arterial			              	4,721	0.01%	0.00%				92,007	0.10%	0.04%				0	0.00%	0.00%				96,729	0.04%		
 		111	City of Fredericksburg	17	Urban Collector			              	75,758	0.12%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				75,758	0.03%		
 		111	City of Fredericksburg	19	Urban Local System			              	78,552	0.12%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				78,552	0.04%		
 		111	City of Fredericksburg Total:						159,031	0.25%	0.07%				353,552	0.38%	0.16%				431,192	0.65%	0.19%				943,775	0.43%		
 		113	City of Galax	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				86,730	0.09%	0.04%				0	0.00%	0.00%				86,730	0.04%		
 		113	City of Galax	16	Urban Minor Arterial			              	27,405	0.04%	0.01%				268	0.00%	0.00%				0	0.00%	0.00%				27,672	0.01%		
 		113	City of Galax	17	Urban Collector			              	17,256	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				17,256	0.01%		
 		113	City of Galax	19	Urban Local System			              	17,426	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				17,426	0.01%		
 		113	City of Galax Total:						62,086	0.10%	0.03%				86,998	0.09%	0.04%				0	0.00%	0.00%				149,084	0.07%		
 		114	City of Hampton	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,650,854	2.50%	0.75%				1,650,854	0.75%		
 		114	City of Hampton	12	Urban Principal Arterial - Other Freeways or Expressways			              	108,414	0.17%	0.05%				0	0.00%	0.00%				0	0.00%	0.00%				108,414	0.05%		
 		114	City of Hampton	14	Urban Principal Arterial - Other			              	29,500	0.05%	0.01%				328,778	0.36%	0.15%				0	0.00%	0.00%				358,278	0.16%		
 		114	City of Hampton	16	Urban Minor Arterial			              	283,186	0.45%	0.13%				491,820	0.53%	0.22%				0	0.00%	0.00%				775,006	0.35%		
 		114	City of Hampton	17	Urban Collector			              	146,753	0.23%	0.07%				42,255	0.05%	0.02%				0	0.00%	0.00%				189,009	0.09%		
 		114	City of Hampton	19	Urban Local System			              	699,403	1.11%	0.32%				1,625	0.00%	0.00%				0	0.00%	0.00%				701,027	0.32%		
 		114	City of Hampton Total:						1,267,255	2.01%	0.57%				864,478	0.94%	0.39%				1,650,854	2.50%	0.75%				3,782,587	1.71%		
 		115	City of Harrisonburg	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				318,165	0.48%	0.14%				318,165	0.14%		
 		115	City of Harrisonburg	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				156,027	0.17%	0.07%				0	0.00%	0.00%				156,027	0.07%		
 		115	City of Harrisonburg	16	Urban Minor Arterial			              	50,485	0.08%	0.02%				124,425	0.14%	0.06%				0	0.00%	0.00%				174,910	0.08%		
 		115	City of Harrisonburg	17	Urban Collector			              	135,998	0.22%	0.06%				0	0.00%	0.00%				0	0.00%	0.00%				135,998	0.06%		
 		115	City of Harrisonburg	19	Urban Local System			              	71,472	0.11%	0.03%				2,507	0.00%	0.00%				0	0.00%	0.00%				73,979	0.03%		
 		115	City of Harrisonburg Total:						257,955	0.41%	0.12%				282,959	0.31%	0.13%				318,165	0.48%	0.14%				859,079	0.39%		
 		116	City of Hopewell	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				102,199	0.15%	0.05%				102,199	0.05%		
 		116	City of Hopewell	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				107,896	0.12%	0.05%				0	0.00%	0.00%				107,896	0.05%		
 		116	City of Hopewell	16	Urban Minor Arterial			              	56,729	0.09%	0.03%				16,834	0.02%	0.01%				0	0.00%	0.00%				73,562	0.03%		
 		116	City of Hopewell	17	Urban Collector			              	10,689	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,689	0.00%		
 		116	City of Hopewell	19	Urban Local System			              	39,382	0.06%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				39,382	0.02%		
 		116	City of Hopewell Total:						106,799	0.17%	0.05%				124,730	0.14%	0.06%				102,199	0.15%	0.05%				333,728	0.15%		
 		117	City of Lexington	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				29,157	0.03%	0.01%				0	0.00%	0.00%				29,157	0.01%		
 		117	City of Lexington	16	Urban Minor Arterial			              	757	0.00%	0.00%				6,725	0.01%	0.00%				0	0.00%	0.00%				7,482	0.00%		
 		117	City of Lexington	17	Urban Collector			              	10,469	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,469	0.00%		
 		117	City of Lexington	19	Urban Local System			              	8,266	0.01%	0.00%				1,755	0.00%	0.00%				0	0.00%	0.00%				10,021	0.00%		
 		117	City of Lexington Total:						19,491	0.03%	0.01%				37,637	0.04%	0.02%				0	0.00%	0.00%				57,128	0.03%		
 		118	City of Lynchburg	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				554,186	0.60%	0.25%				0	0.00%	0.00%				554,186	0.25%		
 		118	City of Lynchburg	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				354,242	0.39%	0.16%				0	0.00%	0.00%				354,242	0.16%		
 		118	City of Lynchburg	16	Urban Minor Arterial			              	280,168	0.44%	0.13%				193,135	0.21%	0.09%				0	0.00%	0.00%				473,303	0.21%		
 		118	City of Lynchburg	17	Urban Collector			              	90,905	0.14%	0.04%				4,075	0.00%	0.00%				0	0.00%	0.00%				94,981	0.04%		
 		118	City of Lynchburg	19	Urban Local System			              	133,870	0.21%	0.06%				3,355	0.00%	0.00%				0	0.00%	0.00%				137,225	0.06%		
 		118	City of Lynchburg Total:						504,944	0.80%	0.23%				1,108,993	1.21%	0.50%				0	0.00%	0.00%				1,613,937	0.73%		
 		155	City of Manassas	14	Urban Principal Arterial - Other			              	31,680	0.05%	0.01%				105,598	0.11%	0.05%				0	0.00%	0.00%				137,278	0.06%		
 		155	City of Manassas	16	Urban Minor Arterial			              	195,232	0.31%	0.09%				64,149	0.07%	0.03%				0	0.00%	0.00%				259,382	0.12%		
 		155	City of Manassas	17	Urban Collector			              	31,178	0.05%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				31,178	0.01%		
 		155	City of Manassas	19	Urban Local System			              	302,003	0.48%	0.14%				0	0.00%	0.00%				0	0.00%	0.00%				302,003	0.14%		
 		155	City of Manassas Total:						560,092	0.89%	0.25%				169,748	0.18%	0.08%				0	0.00%	0.00%				729,840	0.33%		
 		152	City of Manassas Park	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				15,100	0.02%	0.01%				0	0.00%	0.00%				15,100	0.01%		
 		152	City of Manassas Park	16	Urban Minor Arterial			              	28,757	0.05%	0.01%				15,115	0.02%	0.01%				0	0.00%	0.00%				43,872	0.02%		
 		152	City of Manassas Park	17	Urban Collector			              	4,318	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,318	0.00%		
 		152	City of Manassas Park	19	Urban Local System			              	5,075	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				5,075	0.00%		
 		152	City of Manassas Park Total:						38,150	0.06%	0.02%				30,215	0.03%	0.01%				0	0.00%	0.00%				68,365	0.03%		
 		120	City of Martinsville	14	Urban Principal Arterial - Other			              	15,301	0.02%	0.01%				78,521	0.09%	0.04%				0	0.00%	0.00%				93,822	0.04%		
 		120	City of Martinsville	16	Urban Minor Arterial			              	45,122	0.07%	0.02%				32,938	0.04%	0.01%				0	0.00%	0.00%				78,059	0.04%		
 		120	City of Martinsville	17	Urban Collector			              	22,793	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				22,793	0.01%		
 		120	City of Martinsville	19	Urban Local System			              	48,931	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				48,931	0.02%		
 		120	City of Martinsville Total:						132,147	0.21%	0.06%				111,459	0.12%	0.05%				0	0.00%	0.00%				243,606	0.11%		
 		121	City of Newport News	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,650,269	2.50%	0.75%				1,650,269	0.75%		
 		121	City of Newport News	12	Urban Principal Arterial - Other Freeways or Expressways			              	13,221	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				13,221	0.01%		
 		121	City of Newport News	14	Urban Principal Arterial - Other			              	10,328	0.02%	0.00%				921,837	1.00%	0.42%				0	0.00%	0.00%				932,165	0.42%		
 		121	City of Newport News	16	Urban Minor Arterial			              	110,239	0.17%	0.05%				680,371	0.74%	0.31%				0	0.00%	0.00%				790,610	0.36%		
 		121	City of Newport News	17	Urban Collector			              	232,584	0.37%	0.11%				25,949	0.03%	0.01%				0	0.00%	0.00%				258,533	0.12%		
 		121	City of Newport News	19	Urban Local System			              	704,344	1.12%	0.32%				116	0.00%	0.00%				0	0.00%	0.00%				704,459	0.32%		
 		121	City of Newport News Total:						1,070,716	1.70%	0.48%				1,628,272	1.77%	0.74%				1,650,269	2.50%	0.75%				4,349,258	1.97%		
 		122	City of Norfolk	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				2,544,498	3.85%	1.15%				2,544,498	1.15%		
 		122	City of Norfolk	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				22,306	0.02%	0.01%				0	0.00%	0.00%				22,306	0.01%		
 		122	City of Norfolk	14	Urban Principal Arterial - Other			              	9,557	0.02%	0.00%				1,433,111	1.56%	0.65%				0	0.00%	0.00%				1,442,668	0.65%		
 		122	City of Norfolk	16	Urban Minor Arterial			              	338,365	0.54%	0.15%				490,656	0.53%	0.22%				0	0.00%	0.00%				829,021	0.37%		
 		122	City of Norfolk	17	Urban Collector			              	179,579	0.28%	0.08%				14,581	0.02%	0.01%				0	0.00%	0.00%				194,160	0.09%		
 		122	City of Norfolk	19	Urban Local System			              	498,123	0.79%	0.23%				916	0.00%	0.00%				0	0.00%	0.00%				499,039	0.23%		
 		122	City of Norfolk Total:						1,025,624	1.62%	0.46%				1,961,570	2.13%	0.89%				2,544,498	3.85%	1.15%				5,531,692	2.50%		
 		146	City of Norton	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				52,509	0.06%	0.02%				0	0.00%	0.00%				52,509	0.02%		
 		146	City of Norton	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				14,640	0.02%	0.01%				0	0.00%	0.00%				14,640	0.01%		
 		146	City of Norton	16	Urban Minor Arterial			              	4,348	0.01%	0.00%				31,089	0.03%	0.01%				0	0.00%	0.00%				35,437	0.02%		
 		146	City of Norton	17	Urban Collector			              	8,110	0.01%	0.00%				2,361	0.00%	0.00%				0	0.00%	0.00%				10,471	0.00%		
 		146	City of Norton	19	Urban Local System			              	18,057	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				18,057	0.01%		
 		146	City of Norton Total:						30,514	0.05%	0.01%				100,600	0.11%	0.05%				0	0.00%	0.00%				131,114	0.06%		
 		123	City of Petersburg	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				488,211	0.74%	0.22%				488,211	0.22%		
 		123	City of Petersburg	14	Urban Principal Arterial - Other			              	3,639	0.01%	0.00%				203,897	0.22%	0.09%				0	0.00%	0.00%				207,536	0.09%		
 		123	City of Petersburg	16	Urban Minor Arterial			              	82,115	0.13%	0.04%				28,075	0.03%	0.01%				0	0.00%	0.00%				110,190	0.05%		
 		123	City of Petersburg	17	Urban Collector			              	44,053	0.07%	0.02%				9,018	0.01%	0.00%				0	0.00%	0.00%				53,071	0.02%		
 		123	City of Petersburg	19	Urban Local System			              	96,543	0.15%	0.04%				16,528	0.02%	0.01%				0	0.00%	0.00%				113,071	0.05%		
 		123	City of Petersburg Total:						226,350	0.36%	0.10%				257,518	0.28%	0.12%				488,211	0.74%	0.22%				972,079	0.44%		
 		147	City of Poquoson	16	Urban Minor Arterial			              	1,295	0.00%	0.00%				48,209	0.05%	0.02%				0	0.00%	0.00%				49,505	0.02%		
 		147	City of Poquoson	17	Urban Collector			              	14,738	0.02%	0.01%				7,296	0.01%	0.00%				0	0.00%	0.00%				22,034	0.01%		
 		147	City of Poquoson	19	Urban Local System			              	48,260	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				48,260	0.02%		
 		147	City of Poquoson Total:						64,293	0.10%	0.03%				55,505	0.06%	0.03%				0	0.00%	0.00%				119,799	0.05%		
 		124	City of Portsmouth	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				375,607	0.57%	0.17%				375,607	0.17%		
 		124	City of Portsmouth	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				325,031	0.35%	0.15%				0	0.00%	0.00%				325,031	0.15%		
 		124	City of Portsmouth	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				298,417	0.32%	0.13%				0	0.00%	0.00%				298,417	0.13%		
 		124	City of Portsmouth	16	Urban Minor Arterial			              	171,708	0.27%	0.08%				195,723	0.21%	0.09%				0	0.00%	0.00%				367,431	0.17%		
