ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	Prepared	7/14/2009
1	Southwestern Region	044	Henry County	14	Urban Principal Arterial - Other			              	5,939	0.01%	0.00%	0.32	0.00%	0.00%	345,766	0.50%	0.15%	20.89	0.25%	0.03%																																					351,705	0.16%	21.21	0.03%
1	Southwestern Region	044	Henry County	16	Urban Minor Arterial			              	60,473	0.14%	0.03%	11.27	0.02%	0.02%	167,253	0.24%	0.07%	14.75	0.18%	0.02%																																					227,726	0.10%	26.02	0.04%
1	Southwestern Region	044	Henry County	17	Urban Collector			              	66,566	0.16%	0.03%	35.38	0.07%	0.05%	34,588	0.05%	0.02%	6.27	0.08%	0.01%																																					101,153	0.04%	41.65	0.06%
1	Southwestern Region	044	Henry County	19	Urban Local System			              	60,237	0.14%	0.03%	142.34	0.29%	0.19%	205	0.00%	0.00%	0.74	0.01%	0.00%																																					60,442	0.03%	143.08	0.19%
1	Southwestern Region	044	Henry County Total:						501,993	1.20%	0.22%	687.47	1.42%	0.93%	1,123,237	1.64%	0.50%	110.30	1.33%	0.15%																																					1,625,230	0.72%	797.77	1.08%
1	Southwestern Region	052	Lee County	2	Rural Principal Arterial - Other			              							36,091	0.05%	0.02%	4.08	0.05%	0.01%																																					36,091	0.02%	4.08	0.01%
1	Southwestern Region	052	Lee County	6	Rural Minor Arterial			              							347,188	0.51%	0.15%	78.61	0.94%	0.11%																																					347,188	0.15%	78.61	0.11%
1	Southwestern Region	052	Lee County	7	Rural Major Collector			              	50,275	0.12%	0.02%	100.78	0.21%	0.14%	52,665	0.08%	0.02%	31.67	0.38%	0.04%																																					102,940	0.05%	132.45	0.18%
1	Southwestern Region	052	Lee County	8	Rural Minor Collector			              	5,539	0.01%	0.00%	28.10	0.06%	0.04%																																											5,539	0.00%	28.10	0.04%
1	Southwestern Region	052	Lee County	9	Rural Local System			              	83,681	0.20%	0.04%	445.09	0.92%	0.60%																																											83,681	0.04%	445.09	0.60%
1	Southwestern Region	052	Lee County Total:						139,495	0.33%	0.06%	573.97	1.18%	0.78%	435,944	0.64%	0.19%	114.36	1.37%	0.15%																																					575,439	0.26%	688.33	0.93%
1	Southwestern Region	060	Montgomery County	1	Rural Principal Arterial - Interstate			              													880,267	1.35%	0.39%	20.94	1.87%	0.03%																															880,267	0.39%	20.94	0.03%
1	Southwestern Region	060	Montgomery County	2	Rural Principal Arterial - Other			              							48,221	0.07%	0.02%	4.14	0.05%	0.01%																																					48,221	0.02%	4.14	0.01%
1	Southwestern Region	060	Montgomery County	6	Rural Minor Arterial			              							203,974	0.30%	0.09%	20.67	0.25%	0.03%																																					203,974	0.09%	20.67	0.03%
1	Southwestern Region	060	Montgomery County	7	Rural Major Collector			              	186,999	0.45%	0.08%	102.74	0.21%	0.14%	85,820	0.13%	0.04%	10.75	0.13%	0.01%																																					272,819	0.12%	113.49	0.15%
1	Southwestern Region	060	Montgomery County	8	Rural Minor Collector			              	21,098	0.05%	0.01%	22.24	0.05%	0.03%																																											21,098	0.01%	22.24	0.03%
1	Southwestern Region	060	Montgomery County	9	Rural Local System			              	88,363	0.21%	0.04%	306.83	0.63%	0.42%	910	0.00%	0.00%	3.72	0.04%	0.01%																																					89,273	0.04%	310.55	0.42%
1	Southwestern Region	060	Montgomery County	11	Urban Principal Arterial - Interstate			              													206,760	0.32%	0.09%	4.67	0.42%	0.01%																															206,760	0.09%	4.67	0.01%
1	Southwestern Region	060	Montgomery County	12	Urban Principal Arterial - Other Freeways or Expressways			              							339,176	0.49%	0.15%	12.23	0.15%	0.02%																																					339,176	0.15%	12.23	0.02%
1	Southwestern Region	060	Montgomery County	14	Urban Principal Arterial - Other			              							46,946	0.07%	0.02%	3.56	0.04%	0.00%																																					46,946	0.02%	3.56	0.00%
1	Southwestern Region	060	Montgomery County	16	Urban Minor Arterial			              	5,055	0.01%	0.00%	1.95	0.00%	0.00%	72,446	0.11%	0.03%	3.70	0.04%	0.01%																																					77,500	0.03%	5.65	0.01%
1	Southwestern Region	060	Montgomery County	17	Urban Collector			              	4,813	0.01%	0.00%	1.89	0.00%	0.00%	1,420	0.00%	0.00%	0.95	0.01%	0.00%																																					6,233	0.00%	2.84	0.00%
1	Southwestern Region	060	Montgomery County	19	Urban Local System			              	15,051	0.04%	0.01%	22.46	0.05%	0.03%	6,457	0.01%	0.00%	10.03	0.12%	0.01%																																					21,509	0.01%	32.49	0.04%
1	Southwestern Region	060	Montgomery County Total:						321,379	0.77%	0.14%	458.11	0.95%	0.62%	805,371	1.17%	0.36%	69.75	0.84%	0.09%	1,087,027	1.67%	0.48%	25.61	2.29%	0.03%																															2,213,776	0.98%	553.47	0.75%
1	Southwestern Region	062	Nelson County	2	Rural Principal Arterial - Other			              							296,304	0.43%	0.13%	21.46	0.26%	0.03%																																					296,304	0.13%	21.46	0.03%
1	Southwestern Region	062	Nelson County	6	Rural Minor Arterial			              							151,173	0.22%	0.07%	44.72	0.54%	0.06%																																					151,173	0.07%	44.72	0.06%
1	Southwestern Region	062	Nelson County	7	Rural Major Collector			              	32,846	0.08%	0.01%	41.29	0.09%	0.06%	40,752	0.06%	0.02%	42.42	0.51%	0.06%																																					73,598	0.03%	83.71	0.11%
1	Southwestern Region	062	Nelson County	8	Rural Minor Collector			              	8,714	0.02%	0.00%	31.45	0.06%	0.04%																																											8,714	0.00%	31.45	0.04%
1	Southwestern Region	062	Nelson County	9	Rural Local System			              	54,058	0.13%	0.02%	394.88	0.81%	0.53%	110	0.00%	0.00%	0.30	0.00%	0.00%																																					54,168	0.02%	395.18	0.53%
1	Southwestern Region	062	Nelson County Total:						95,618	0.23%	0.04%	467.62	0.96%	0.63%	488,339	0.71%	0.22%	108.90	1.31%	0.15%																																					583,957	0.26%	576.52	0.78%
1	Southwestern Region	070	Patrick County	6	Rural Minor Arterial			              							201,987	0.29%	0.09%	72.04	0.87%	0.10%																																					201,987	0.09%	72.04	0.10%
1	Southwestern Region	070	Patrick County	7	Rural Major Collector			              	74,284	0.18%	0.03%	107.82	0.22%	0.15%	41,234	0.06%	0.02%	23.78	0.29%	0.03%																																					115,518	0.05%	131.60	0.18%
1	Southwestern Region	070	Patrick County	8	Rural Minor Collector			              	13,125	0.03%	0.01%	35.90	0.07%	0.05%																																											13,125	0.01%	35.90	0.05%
1	Southwestern Region	070	Patrick County	9	Rural Local System			              	80,533	0.19%	0.04%	482.68	1.00%	0.65%	97	0.00%	0.00%	4.06	0.05%	0.01%																																					80,630	0.04%	486.74	0.66%
1	Southwestern Region	070	Patrick County Total:						167,942	0.40%	0.07%	626.40	1.29%	0.85%	243,318	0.35%	0.11%	99.88	1.20%	0.14%																																					411,260	0.18%	726.28	0.98%
1	Southwestern Region	071	Pittsylvania County	2	Rural Principal Arterial - Other			              							666,424	0.97%	0.30%	60.19	0.72%	0.08%																																					666,424	0.30%	60.19	0.08%
1	Southwestern Region	071	Pittsylvania County	6	Rural Minor Arterial			              	617	0.00%	0.00%	0.08	0.00%	0.00%	180,736	0.26%	0.08%	81.34	0.98%	0.11%																																					181,353	0.08%	81.42	0.11%
1	Southwestern Region	071	Pittsylvania County	7	Rural Major Collector			              	317,193	0.76%	0.14%	225.75	0.47%	0.31%	88,122	0.13%	0.04%	28.80	0.35%	0.04%																																					405,314	0.18%	254.55	0.34%
1	Southwestern Region	071	Pittsylvania County	8	Rural Minor Collector			              	62,784	0.15%	0.03%	106.72	0.22%	0.14%																																											62,784	0.03%	106.72	0.14%
1	Southwestern Region	071	Pittsylvania County	9	Rural Local System			              	250,494	0.60%	0.11%	1,039.45	2.14%	1.41%	590	0.00%	0.00%	6.80	0.08%	0.01%																																					251,084	0.11%	1,046.25	1.42%
1	Southwestern Region	071	Pittsylvania County	12	Urban Principal Arterial - Other Freeways or Expressways			              							144,863	0.21%	0.06%	10.64	0.13%	0.01%																																					144,863	0.06%	10.64	0.01%
1	Southwestern Region	071	Pittsylvania County	14	Urban Principal Arterial - Other			              							106,645	0.16%	0.05%	9.03	0.11%	0.01%																																					106,645	0.05%	9.03	0.01%
1	Southwestern Region	071	Pittsylvania County	16	Urban Minor Arterial			              	32,291	0.08%	0.01%	5.57	0.01%	0.01%	428	0.00%	0.00%	0.16	0.00%	0.00%																																					32,719	0.01%	5.73	0.01%
1	Southwestern Region	071	Pittsylvania County	17	Urban Collector			              	12,154	0.03%	0.01%	10.47	0.02%	0.01%																																											12,154	0.01%	10.47	0.01%
1	Southwestern Region	071	Pittsylvania County	19	Urban Local System			              	31,586	0.08%	0.01%	67.51	0.14%	0.09%	187	0.00%	0.00%	0.40	0.00%	0.00%																																					31,773	0.01%	67.91	0.09%
1	Southwestern Region	071	Pittsylvania County Total:						707,118	1.69%	0.31%	1,455.55	3.00%	1.97%	1,187,996	1.73%	0.53%	197.36	2.37%	0.27%																																					1,895,114	0.84%	1,652.91	2.24%
1	Southwestern Region	073	Prince Edward County	2	Rural Principal Arterial - Other			              							305,435	0.45%	0.14%	41.05	0.49%	0.06%																																					305,435	0.14%	41.05	0.06%
1	Southwestern Region	073	Prince Edward County	6	Rural Minor Arterial			              							127,801	0.19%	0.06%	21.65	0.26%	0.03%																																					127,801	0.06%	21.65	0.03%
1	Southwestern Region	073	Prince Edward County	7	Rural Major Collector			              	60,297	0.14%	0.03%	79.14	0.16%	0.11%	17,557	0.03%	0.01%	4.54	0.05%	0.01%																																					77,854	0.03%	83.68	0.11%
1	Southwestern Region	073	Prince Edward County	8	Rural Minor Collector			              	12,807	0.03%	0.01%	35.17	0.07%	0.05%																																											12,807	0.01%	35.17	0.05%
1	Southwestern Region	073	Prince Edward County	9	Rural Local System			              	51,623	0.12%	0.02%	292.97	0.60%	0.40%	174	0.00%	0.00%	2.92	0.04%	0.00%																																					51,797	0.02%	295.89	0.40%
1	Southwestern Region	073	Prince Edward County	19	Urban Local System			              							121	0.00%	0.00%	0.26	0.00%	0.00%																																					121	0.00%	0.26	0.00%
1	Southwestern Region	073	Prince Edward County Total:						124,728	0.30%	0.06%	407.28	0.84%	0.55%	451,087	0.66%	0.20%	70.42	0.85%	0.10%																																					575,815	0.26%	477.70	0.65%
1	Southwestern Region	077	Pulaski County	1	Rural Principal Arterial - Interstate			              													633,320	0.97%	0.28%	17.54	1.57%	0.02%																															633,320	0.28%	17.54	0.02%
1	Southwestern Region	077	Pulaski County	6	Rural Minor Arterial			              							205,819	0.30%	0.09%	24.08	0.29%	0.03%																																					205,819	0.09%	24.08	0.03%
1	Southwestern Region	077	Pulaski County	7	Rural Major Collector			              	102,555	0.25%	0.05%	76.28	0.16%	0.10%	14,491	0.02%	0.01%	4.28	0.05%	0.01%																																					117,045	0.05%	80.56	0.11%
1	Southwestern Region	077	Pulaski County	8	Rural Minor Collector			              	2,765	0.01%	0.00%	8.19	0.02%	0.01%																																											2,765	0.00%	8.19	0.01%
1	Southwestern Region	077	Pulaski County	9	Rural Local System			              	97,689	0.23%	0.04%	266.09	0.55%	0.36%	43,280	0.06%	0.02%	23.23	0.28%	0.03%																																					140,969	0.06%	289.32	0.39%
1	Southwestern Region	077	Pulaski County	14	Urban Principal Arterial - Other			              							86,019	0.13%	0.04%	4.87	0.06%	0.01%																																					86,019	0.04%	4.87	0.01%
1	Southwestern Region	077	Pulaski County	17	Urban Collector			              	6,259	0.01%	0.00%	4.98	0.01%	0.01%																																											6,259	0.00%	4.98	0.01%
1	Southwestern Region	077	Pulaski County	19	Urban Local System			              	10,467	0.03%	0.00%	24.39	0.05%	0.03%																																											10,467	0.00%	24.39	0.03%
1	Southwestern Region	077	Pulaski County Total:						219,734	0.53%	0.10%	379.93	0.78%	0.51%	349,609	0.51%	0.16%	56.46	0.68%	0.08%	633,320	0.97%	0.28%	17.54	1.57%	0.02%																															1,202,662	0.53%	453.93	0.61%
1	Southwestern Region	080	Roanoke County	1	Rural Principal Arterial - Interstate			              													92,508	0.14%	0.04%	2.06	0.18%	0.00%																															92,508	0.04%	2.06	0.00%
1	Southwestern Region	080	Roanoke County	2	Rural Principal Arterial - Other			              							171,327	0.25%	0.08%	6.31	0.08%	0.01%																																					171,327	0.08%	6.31	0.01%
1	Southwestern Region	080	Roanoke County	6	Rural Minor Arterial			              							57,118	0.08%	0.03%	10.23	0.12%	0.01%																																					57,118	0.03%	10.23	0.01%
1	Southwestern Region	080	Roanoke County	7	Rural Major Collector			              	34,811	0.08%	0.02%	37.14	0.08%	0.05%	107,607	0.16%	0.05%	13.44	0.16%	0.02%																																					142,418	0.06%	50.58	0.07%
1	Southwestern Region	080	Roanoke County	8	Rural Minor Collector			              	614	0.00%	0.00%	2.57	0.01%	0.00%																																											614	0.00%	2.57	0.00%
1	Southwestern Region	080	Roanoke County	9	Rural Local System			              	37,692	0.09%	0.02%	165.19	0.34%	0.22%	581	0.00%	0.00%	5.47	0.07%	0.01%																																					38,273	0.02%	170.66	0.23%
1	Southwestern Region	080	Roanoke County	11	Urban Principal Arterial - Interstate			              													1,223,059	1.88%	0.54%	21.44	1.92%	0.03%																															1,223,059	0.54%	21.44	0.03%
1	Southwestern Region	080	Roanoke County	12	Urban Principal Arterial - Other Freeways or Expressways			              							181,214	0.26%	0.08%	3.63	0.04%	0.00%																																					181,214	0.08%	3.63	0.00%
1	Southwestern Region	080	Roanoke County	14	Urban Principal Arterial - Other			              							445,363	0.65%	0.20%	19.89	0.24%	0.03%																																					445,363	0.20%	19.89	0.03%
1	Southwestern Region	080	Roanoke County	16	Urban Minor Arterial			              	39,608	0.09%	0.02%	4.27	0.01%	0.01%	79,394	0.12%	0.04%	5.81	0.07%	0.01%																																					119,002	0.05%	10.08	0.01%
1	Southwestern Region	080	Roanoke County	17	Urban Collector			              	129,132	0.31%	0.06%	42.61	0.09%	0.06%	65,202	0.10%	0.03%	6.28	0.08%	0.01%																																					194,334	0.09%	48.89	0.07%
1	Southwestern Region	080	Roanoke County	19	Urban Local System			              	189,262	0.45%	0.08%	323.44	0.67%	0.44%	6,503	0.01%	0.00%	3.86	0.05%	0.01%																																					195,765	0.09%	327.30	0.44%
1	Southwestern Region	080	Roanoke County Total:						431,118	1.03%	0.19%	575.22	1.19%	0.78%	1,114,310	1.62%	0.50%	74.92	0.90%	0.10%	1,315,567	2.02%	0.59%	23.50	2.10%	0.03%																															2,860,995	1.27%	673.64	0.91%
1	Southwestern Region	083	Russell County	2	Rural Principal Arterial - Other			              							434,045	0.63%	0.19%	41.63	0.50%	0.06%																																					434,045	0.19%	41.63	0.06%
